user_id,tenure_days,plan,primary_device,region,age_group,bundle_type,num_services,sessions_last_30d,active_days_last_30d,watch_time_last_30d,avg_session_duration_min,completion_rate,skip_rate,content_diversity_score,feature_usage_score,search_activity_last_30d,watchlist_additions_last_30d,days_since_last_session,sessions_per_active_day,watch_time_per_active_day,searches_per_session,watchlist_additions_per_session,will_churn_30d,signup_date,behavioral_segment,churn_probability,churn_date
U006096,622,premium,mobile,US,45_54,bundle,5,24,14,1325.86,57.85,0.9113,0.0916,0.604,0.708,8,6,5,1.7143,94.7043,0.3333,0.25,0,2023-10-18,power,0.000647,
U006097,830,individual,tablet,LATAM,25_34,standalone,3,7,5,144.73,24.11,0.4545,0.6201,0.3426,0.289,6,1,13,1.4,28.946,0.8571,0.1429,0,2023-03-24,passive,0.386707,
U006098,717,premium,mobile,LATAM,35_44,bundle,3,50,30,1441.1,33.61,0.9172,0.0569,0.8148,1.0,11,4,1,1.6667,48.0367,0.22,0.08,0,2023-07-15,power,0.000149,
U006099,246,family,tv,US,35_44,standalone,4,10,3,329.83,39.82,0.7656,0.3001,0.4652,0.5179,10,6,1,3.3333,109.9433,1.0,0.6,0,2024-10-28,casual,0.006459,
U006100,209,student,desktop,LATAM,25_34,bundle,1,3,1,80.03,35.48,0.4544,0.6169,0.1068,0.306,1,1,18,3.0,80.03,0.3333,0.3333,1,2024-12-04,at_risk,0.83309,2025-07-03
U006101,802,individual,mobile,EU,25_34,standalone,3,22,12,1066.77,41.98,0.8577,0.2037,0.766,0.6846,15,9,2,1.8333,88.8975,0.6818,0.4091,0,2023-04-21,power,0.000537,
U006102,454,student,mobile,US,18_24,standalone,1,15,9,261.43,17.13,0.635,0.3858,0.4389,0.3137,4,4,7,1.6667,29.0478,0.2667,0.2667,1,2024-04-03,passive,0.029356,2025-07-13
U006103,114,student,mobile,US,45_54,bundle,1,5,1,33.2,10.32,0.4515,0.6066,0.718,0.2585,1,1,10,5.0,33.2,0.2,0.2,1,2025-03-09,passive,0.541607,2025-07-23
U006104,748,family,desktop,LATAM,18_24,standalone,2,9,7,38.18,5.0,0.5355,0.5799,0.2426,0.1861,0,1,14,1.2857,5.4543,0.0,0.1111,1,2023-06-14,at_risk,0.568619,2025-07-14
U006105,594,student,mobile,LATAM,25_34,standalone,4,20,15,952.44,58.58,0.6594,0.404,1.0,0.9339,9,6,5,1.3333,63.496,0.45,0.3,0,2023-11-15,power,0.001078,
U006106,52,premium,tablet,US,25_34,standalone,3,8,6,211.62,27.41,0.6197,0.4002,0.2566,0.0603,1,4,2,1.3333,35.27,0.125,0.5,0,2025-05-10,passive,0.134105,
U006107,711,individual,mobile,LATAM,25_34,standalone,4,10,10,591.98,47.45,0.5347,0.4682,0.3764,0.2953,6,3,13,1.0,59.198,0.6,0.3,0,2023-07-21,casual,0.026197,
U006108,559,individual,mobile,US,35_44,bundle,3,18,13,872.17,45.55,0.7347,0.3227,0.4751,0.4578,11,7,2,1.3846,67.09,0.6111,0.3889,0,2023-12-20,casual,0.002229,
U006109,565,individual,mobile,LATAM,25_34,bundle,4,12,7,478.31,36.8,0.7155,0.387,0.6687,0.6456,7,1,5,1.7143,68.33,0.5833,0.0833,0,2023-12-14,casual,0.014054,
U006110,783,student,tablet,US,35_44,bundle,3,13,13,589.61,42.37,0.5616,0.4997,0.4077,0.5516,8,0,19,1.0,45.3546,0.6154,0.0,0,2023-05-10,casual,0.057435,
U006111,461,individual,mobile,LATAM,18_24,standalone,3,21,13,683.56,44.59,0.5889,0.4529,0.6347,0.4016,6,2,1,1.6154,52.5815,0.2857,0.0952,0,2024-03-27,casual,0.004666,
U006112,431,individual,desktop,LATAM,25_34,standalone,4,22,16,1200.0,63.07,0.7856,0.2733,0.7151,0.6377,11,6,0,1.375,75.0,0.5,0.2727,0,2024-04-26,power,0.000449,
U006113,567,family,tv,LATAM,35_44,bundle,3,15,5,852.66,65.78,0.7728,0.2837,0.4527,0.3845,3,2,11,3.0,170.532,0.2,0.1333,0,2023-12-12,casual,0.006673,
U006114,202,individual,desktop,US,45_54,standalone,2,6,2,193.13,32.69,0.6982,0.3564,0.4808,0.195,3,3,3,3.0,96.565,0.5,0.5,0,2024-12-11,passive,0.052362,
U006115,162,individual,mobile,LATAM,18_24,standalone,3,5,8,234.27,59.15,0.7029,0.3501,0.656,0.4071,5,5,9,0.625,29.2838,1.0,1.0,0,2025-01-20,casual,0.024815,
U006116,764,individual,tv,LATAM,25_34,standalone,3,20,14,1447.49,62.26,0.7566,0.2808,0.5624,0.6221,11,5,3,1.4286,103.3921,0.55,0.25,0,2023-05-29,power,0.00067,
U006117,217,individual,mobile,EU,25_34,standalone,2,8,6,310.1,38.39,0.4996,0.5369,0.4758,0.216,9,3,1,1.3333,51.6833,1.125,0.375,0,2024-11-26,casual,0.044087,
U006118,469,individual,tv,US,18_24,bundle,3,25,15,875.03,46.79,0.8419,0.2488,0.465,0.3175,5,0,4,1.6667,58.3353,0.2,0.0,0,2024-03-19,casual,0.002682,
U006119,265,family,tv,US,25_34,standalone,2,6,4,182.45,33.87,0.5983,0.49,0.2786,0.2693,0,3,3,1.5,45.6125,0.0,0.5,1,2024-10-09,passive,0.147881,2025-07-14
U006120,230,student,mobile,LATAM,55_plus,standalone,2,5,4,42.97,10.31,0.5332,0.571,0.3504,0.2352,2,1,88,1.25,10.7425,0.4,0.2,1,2024-11-13,at_risk,0.984949,2025-07-06
U006121,550,individual,desktop,LATAM,25_34,standalone,3,7,6,243.87,34.38,0.6321,0.4069,0.2277,0.5567,4,2,13,1.1667,40.645,0.5714,0.2857,0,2023-12-29,passive,0.034052,
U006122,728,individual,mobile,LATAM,25_34,standalone,1,11,6,324.4,37.45,0.5196,0.4924,0.3857,0.1561,0,2,7,1.8333,54.0667,0.0,0.1818,0,2023-07-04,passive,0.141871,
U006123,414,individual,mobile,APAC,55_plus,standalone,4,30,15,1443.75,53.64,0.8701,0.1068,0.6951,0.4036,17,1,5,2.0,96.25,0.5667,0.0333,0,2024-05-13,power,0.000447,
U006124,150,premium,tv,LATAM,35_44,bundle,2,7,6,330.39,41.53,0.4422,0.6843,0.1123,0.0,2,0,9,1.1667,55.065,0.2857,0.0,0,2025-02-01,at_risk,0.340222,
U006125,242,family,tv,LATAM,25_34,standalone,4,10,4,624.96,59.55,0.6278,0.3946,0.5424,0.4378,3,3,2,2.5,156.24,0.3,0.3,0,2024-11-01,casual,0.023144,
U006126,173,family,mobile,LATAM,35_44,standalone,3,13,7,281.5,19.08,0.6844,0.4144,0.5433,0.5467,0,2,8,1.8571,40.2143,0.0,0.1538,0,2025-01-09,casual,0.07241,
U006127,798,individual,desktop,EU,35_44,standalone,2,14,5,580.15,41.33,0.7381,0.4036,0.4888,0.3333,4,2,2,2.8,116.03,0.2857,0.1429,0,2023-04-25,casual,0.021234,
U006128,308,individual,mobile,LATAM,45_54,bundle,3,10,5,453.19,55.97,0.9398,0.1483,0.6567,0.8788,9,9,0,2.0,90.638,0.9,0.9,0,2024-08-27,power,0.001813,
U006129,355,student,tv,EU,18_24,standalone,3,5,7,194.27,40.71,0.665,0.4804,0.0893,0.4966,2,4,8,0.7143,27.7529,0.4,0.8,0,2024-07-11,passive,0.141653,
U006130,91,family,mobile,LATAM,35_44,bundle,2,9,7,331.31,42.29,0.7389,0.3544,0.5898,0.263,3,6,1,1.2857,47.33,0.3333,0.6667,0,2025-04-01,casual,0.015462,
U006131,418,individual,mobile,EU,35_44,standalone,2,14,11,323.13,25.26,0.6004,0.4516,0.4802,0.4603,6,8,17,1.2727,29.3755,0.4286,0.5714,0,2024-05-09,casual,0.021171,
U006132,826,individual,tv,EU,55_plus,standalone,3,28,22,2303.93,77.81,0.6384,0.4607,0.4051,0.8351,14,4,1,1.2727,104.7241,0.5,0.1429,0,2023-03-28,power,0.000981,
U006133,386,family,tablet,LATAM,35_44,bundle,2,6,5,148.14,21.31,0.5492,0.4786,0.05,0.3745,4,0,24,1.2,29.628,0.6667,0.0,0,2024-06-10,at_risk,0.662226,
U006134,597,family,tv,APAC,18_24,standalone,2,8,2,314.72,40.55,0.4748,0.6463,0.5383,0.5128,1,1,1,4.0,157.36,0.125,0.125,1,2023-11-12,passive,0.207871,2025-07-17
U006135,188,individual,mobile,APAC,55_plus,standalone,3,4,5,133.19,29.43,0.4134,0.5442,0.2242,0.0,2,2,6,0.8,26.638,0.5,0.5,1,2024-12-25,at_risk,0.590653,2025-07-18
U006136,154,student,mobile,LATAM,25_34,standalone,2,3,1,38.63,10.18,0.4625,0.4904,0.5205,0.0594,3,0,88,3.0,38.63,1.0,0.0,1,2025-01-28,at_risk,0.993121,2025-07-23
U006137,667,premium,desktop,US,25_34,bundle,2,5,1,120.34,22.57,0.6137,0.3965,0.3023,0.3328,2,1,8,5.0,120.34,0.4,0.2,0,2023-09-03,at_risk,0.30404,
U006138,87,student,mobile,US,25_34,standalone,3,9,3,341.73,34.33,0.7444,0.2795,0.425,0.5479,9,3,0,3.0,113.91,1.0,0.3333,0,2025-04-05,casual,0.038943,
U006139,420,premium,tv,EU,45_54,bundle,4,26,17,1339.76,51.84,0.6821,0.4325,0.7083,0.617,18,8,1,1.5294,78.8094,0.6923,0.3077,0,2024-05-07,power,0.000508,
U006140,305,individual,mobile,US,35_44,bundle,4,9,5,237.9,26.9,0.7659,0.2261,0.4691,0.6783,9,4,6,1.8,47.58,1.0,0.4444,0,2024-08-30,casual,0.015961,
U006141,44,premium,mobile,US,55_plus,bundle,3,12,5,544.51,39.98,0.6486,0.4475,0.534,0.401,5,8,3,2.4,108.902,0.4167,0.6667,0,2025-05-18,casual,0.011141,
U006142,492,premium,mobile,LATAM,35_44,bundle,2,6,4,241.62,40.23,0.5803,0.4659,0.6208,0.4313,1,2,8,1.5,60.405,0.1667,0.3333,1,2024-02-25,passive,0.118362,2025-07-13
U006143,869,individual,mobile,EU,18_24,bundle,4,23,17,964.6,52.33,0.8353,0.2453,0.92,0.9507,18,7,2,1.3529,56.7412,0.7826,0.3043,0,2023-02-13,power,0.000359,
U006144,90,family,tv,LATAM,45_54,standalone,4,22,9,1308.17,59.34,0.99,0.043,0.7602,0.7605,15,6,12,2.4444,145.3522,0.6818,0.2727,0,2025-04-02,power,0.000451,
U006145,740,student,mobile,US,18_24,bundle,2,8,7,272.23,31.27,0.618,0.3895,0.3501,0.5072,1,1,11,1.1429,38.89,0.125,0.125,0,2023-06-22,passive,0.048042,
U006146,499,student,tablet,LATAM,25_34,standalone,4,29,16,2391.34,69.3,0.8177,0.1604,0.9237,0.5281,12,11,1,1.8125,149.4588,0.4138,0.3793,0,2024-02-18,power,0.000281,
U006147,660,individual,mobile,EU,55_plus,bundle,4,29,17,1645.44,40.6,0.8257,0.146,0.6379,0.5614,10,3,1,1.7059,96.7906,0.3448,0.1034,0,2023-09-10,power,0.000204,
U006148,114,family,mobile,EU,55_plus,standalone,4,20,13,1318.44,54.87,0.8967,0.1108,0.9272,0.903,14,11,1,1.5385,101.4185,0.7,0.55,0,2025-03-09,power,0.000215,
U006149,786,student,mobile,LATAM,45_54,standalone,2,8,6,42.33,5.0,0.5774,0.4101,0.2826,0.3647,2,1,3,1.3333,7.055,0.25,0.125,0,2023-05-07,passive,0.141256,
U006150,39,individual,mobile,EU,25_34,bundle,4,20,12,1059.68,56.66,0.8435,0.1539,0.7926,0.7083,17,2,3,1.6667,88.3067,0.85,0.1,0,2025-05-23,power,0.0012,
U006151,819,premium,mobile,EU,35_44,bundle,5,41,27,2823.05,65.32,0.981,0.0105,0.6912,0.6995,6,9,0,1.5185,104.5574,0.1463,0.2195,0,2023-04-04,power,6e-05,
U006152,602,premium,mobile,LATAM,35_44,bundle,3,20,12,883.51,39.73,0.8358,0.2572,0.5172,0.4996,14,3,3,1.6667,73.6258,0.7,0.15,0,2023-11-07,casual,0.002755,
U006153,323,individual,mobile,LATAM,25_34,standalone,2,7,1,317.76,43.97,0.4674,0.614,0.1967,0.4624,1,2,3,7.0,317.76,0.1429,0.2857,1,2024-08-12,passive,0.255008,2025-07-23
U006154,36,individual,mobile,LATAM,25_34,bundle,3,9,7,394.88,42.96,0.7434,0.2255,0.5416,0.4038,6,5,3,1.2857,56.4114,0.6667,0.5556,0,2025-05-26,casual,0.012793,
U006155,562,student,mobile,LATAM,25_34,standalone,5,18,13,761.21,40.21,0.8017,0.3021,0.8636,0.4756,13,17,5,1.3846,58.5546,0.7222,0.9444,0,2023-12-17,power,0.000814,
U006156,106,individual,mobile,EU,25_34,standalone,3,4,3,101.92,36.89,0.4017,0.7633,0.2562,0.4498,4,1,40,1.3333,33.9733,1.0,0.25,1,2025-03-17,at_risk,0.875504,2025-07-23
U006157,560,premium,mobile,LATAM,35_44,standalone,2,7,2,92.95,13.98,0.5406,0.4673,0.05,0.0,3,3,1,3.5,46.475,0.4286,0.4286,0,2023-12-19,at_risk,0.391137,
U006158,703,premium,mobile,US,18_24,standalone,4,31,18,1762.31,52.79,0.9075,0.1668,0.6949,0.7624,18,6,2,1.7222,97.9061,0.5806,0.1935,0,2023-07-29,power,0.000221,
U006159,262,individual,mobile,LATAM,45_54,bundle,3,15,9,454.27,30.53,0.5743,0.496,0.3456,0.531,10,4,2,1.6667,50.4744,0.6667,0.2667,0,2024-10-12,casual,0.010102,
U006160,237,individual,tv,LATAM,45_54,bundle,4,16,7,987.29,71.78,0.6833,0.3552,0.6719,0.7187,11,8,6,2.2857,141.0414,0.6875,0.5,0,2024-11-06,power,0.005821,
U006161,223,individual,mobile,US,25_34,bundle,4,4,1,48.05,14.09,0.6453,0.4629,0.0575,0.2795,6,0,22,4.0,48.05,1.5,0.0,0,2024-11-20,passive,0.581496,
U006162,225,individual,desktop,LATAM,55_plus,bundle,3,12,7,580.69,54.74,0.714,0.3055,0.3923,0.1361,3,3,2,1.7143,82.9557,0.25,0.25,0,2024-11-18,casual,0.025826,
U006163,129,student,mobile,EU,45_54,bundle,2,3,1,58.96,25.66,0.3851,0.6371,0.05,0.4412,1,0,24,3.0,58.96,0.3333,0.0,1,2025-02-22,at_risk,0.92707,2025-07-04
U006164,247,student,mobile,LATAM,45_54,bundle,2,3,3,62.32,25.78,0.3246,0.7595,0.2192,0.2493,3,0,2,1.0,20.7733,1.0,0.0,0,2024-10-27,at_risk,0.816416,
U006165,604,individual,tablet,US,45_54,bundle,2,14,7,647.89,41.5,0.651,0.3894,0.1953,0.2593,6,4,0,2.0,92.5557,0.4286,0.2857,0,2023-11-05,passive,0.022103,
U006166,293,individual,mobile,US,25_34,standalone,3,22,11,1165.83,52.18,0.6898,0.4081,0.7041,0.6186,16,3,1,2.0,105.9845,0.7273,0.1364,0,2024-09-11,power,0.000632,
U006167,710,family,mobile,US,45_54,standalone,1,7,6,329.29,46.65,0.3714,0.6784,0.3426,0.0293,2,0,82,1.1667,54.8817,0.2857,0.0,1,2023-07-22,at_risk,0.985881,2025-07-15
U006168,743,family,tablet,US,18_24,bundle,1,10,3,150.84,18.39,0.503,0.6074,0.3756,0.4407,4,3,17,3.3333,50.28,0.4,0.3,0,2023-06-19,passive,0.243116,
U006169,692,individual,tv,LATAM,55_plus,standalone,1,9,5,396.6,42.89,0.5329,0.515,0.4157,0.4306,3,4,1,1.8,79.32,0.3333,0.4444,0,2023-08-09,passive,0.08761,
U006170,499,individual,tv,EU,35_44,standalone,3,29,20,1504.95,64.72,0.8527,0.2256,0.797,0.6192,10,3,4,1.45,75.2475,0.3448,0.1034,0,2024-02-18,power,0.000666,
U006171,305,family,mobile,US,35_44,standalone,2,7,8,121.43,25.69,0.6367,0.4387,0.6034,0.1363,5,0,1,0.875,15.1788,0.7143,0.0,1,2024-08-30,passive,0.06242,2025-07-29
U006172,839,student,mobile,EU,25_34,standalone,2,4,2,180.21,33.12,0.4391,0.6247,0.1591,0.4098,3,0,0,2.0,90.105,0.75,0.0,0,2023-03-15,at_risk,0.459926,
U006173,208,premium,mobile,LATAM,18_24,bundle,3,4,5,77.71,23.26,0.7555,0.311,0.3543,0.2411,4,1,13,0.8,15.542,1.0,0.25,1,2024-12-05,at_risk,0.232994,2025-07-26
U006174,434,student,tablet,LATAM,18_24,bundle,2,8,6,350.94,39.07,0.5599,0.6027,0.3371,0.2596,4,1,26,1.3333,58.49,0.5,0.125,0,2024-04-23,passive,0.343277,
U006175,425,premium,mobile,LATAM,18_24,bundle,3,18,7,981.11,58.35,0.844,0.1563,0.7744,0.356,6,2,4,2.5714,140.1586,0.3333,0.1111,0,2024-05-02,casual,0.005953,
U006176,679,student,tv,LATAM,25_34,bundle,4,8,3,403.58,56.06,0.981,0.0419,0.4688,0.6166,9,6,0,2.6667,134.5267,1.125,0.75,0,2023-08-22,casual,0.005257,
U006177,506,family,desktop,LATAM,25_34,bundle,3,9,4,229.21,26.29,0.4736,0.5952,0.5252,0.0082,2,3,21,2.25,57.3025,0.2222,0.3333,0,2024-02-11,passive,0.118822,
U006178,726,student,desktop,LATAM,55_plus,standalone,3,5,1,180.25,34.63,0.5273,0.6514,0.0832,0.1049,1,0,17,5.0,180.25,0.2,0.0,1,2023-07-06,at_risk,0.731871,2025-07-15
U006179,830,family,mobile,LATAM,45_54,standalone,1,9,5,192.84,20.84,0.6256,0.4432,0.2141,0.4226,2,0,12,1.8,38.568,0.2222,0.0,0,2023-03-24,passive,0.120225,
U006180,370,individual,tv,LATAM,35_44,bundle,4,13,9,571.8,43.88,0.9759,0.1944,0.7029,0.5952,5,3,2,1.4444,63.5333,0.3846,0.2308,0,2024-06-26,casual,0.001349,
U006181,791,student,tv,LATAM,45_54,bundle,4,18,9,1431.97,69.69,0.9301,0.0434,0.9019,0.7618,13,5,0,2.0,159.1078,0.7222,0.2778,0,2023-05-02,power,0.000215,
U006182,177,family,tablet,EU,35_44,standalone,3,6,3,172.33,26.96,0.7512,0.2485,0.4213,0.363,4,2,14,2.0,57.4433,0.6667,0.3333,0,2025-01-05,passive,0.18229,
U006183,827,student,desktop,APAC,55_plus,bundle,2,7,10,216.91,31.1,0.5038,0.5953,0.1117,0.0,2,0,0,0.7,21.691,0.2857,0.0,0,2023-03-27,at_risk,0.186716,
U006184,185,individual,tv,LATAM,35_44,bundle,5,17,11,908.37,68.42,0.8494,0.2495,0.8841,0.4205,10,5,3,1.5455,82.5791,0.5882,0.2941,0,2024-12-28,power,0.000605,
U006185,770,individual,tv,LATAM,35_44,standalone,3,17,14,975.9,65.04,0.8819,0.2193,0.4688,0.1801,4,3,1,1.2143,69.7071,0.2353,0.1765,0,2023-05-23,casual,0.003224,
U006186,369,family,mobile,LATAM,25_34,standalone,2,3,1,112.08,39.03,0.3778,0.7621,0.3925,0.1129,2,2,11,3.0,112.08,0.6667,0.6667,1,2024-06-27,at_risk,0.875098,2025-07-26
U006187,870,premium,tv,EU,45_54,standalone,3,22,18,851.9,42.4,0.658,0.5139,0.4658,0.2484,6,5,0,1.2222,47.3278,0.2727,0.2273,0,2023-02-12,casual,0.006177,
U006188,142,individual,tv,APAC,45_54,standalone,3,9,6,642.31,61.81,0.7371,0.284,0.5336,0.4518,6,1,2,1.5,107.0517,0.6667,0.1111,0,2025-02-09,casual,0.018679,
U006189,435,family,tv,LATAM,18_24,standalone,3,18,11,1140.88,55.57,0.4621,0.5471,0.6025,0.458,10,4,0,1.6364,103.7164,0.5556,0.2222,0,2024-04-22,casual,0.008503,
U006190,815,premium,tv,LATAM,18_24,standalone,1,19,11,971.35,46.18,0.7638,0.2635,0.5391,0.4096,10,3,4,1.7273,88.3045,0.5263,0.1579,0,2023-04-08,casual,0.003601,
U006191,71,family,mobile,LATAM,45_54,bundle,4,21,14,1180.07,55.35,0.8873,0.1834,0.7021,0.8288,7,3,11,1.5,84.2907,0.3333,0.1429,0,2025-04-21,power,0.001034,
U006192,260,individual,tv,LATAM,55_plus,bundle,1,5,3,194.15,46.25,0.6508,0.3626,0.373,0.4546,4,2,1,1.6667,64.7167,0.8,0.4,0,2024-10-14,passive,0.141457,
U006193,102,individual,desktop,LATAM,35_44,bundle,2,6,4,185.61,29.01,0.5185,0.5233,0.1984,0.2607,10,3,11,1.5,46.4025,1.6667,0.5,0,2025-03-21,passive,0.142322,
U006194,309,individual,mobile,US,18_24,bundle,1,2,1,54.42,32.99,0.6125,0.4913,0.2513,0.3885,3,2,11,2.0,54.42,1.5,1.0,0,2024-08-26,passive,0.466416,
U006195,369,individual,tablet,LATAM,25_34,bundle,1,5,3,232.69,41.59,0.5627,0.5935,0.1567,0.2416,5,0,1,1.6667,77.5633,1.0,0.0,0,2024-06-27,passive,0.089188,
U006196,569,individual,tv,LATAM,18_24,standalone,4,15,10,855.32,72.46,0.771,0.223,0.7378,0.7247,14,10,5,1.5,85.532,0.9333,0.6667,0,2023-12-10,power,0.001025,
U006197,254,family,mobile,US,45_54,standalone,4,14,7,624.33,56.49,0.6651,0.4532,0.757,0.6426,6,10,4,2.0,89.19,0.4286,0.7143,0,2024-10-20,power,0.007235,
U006198,168,family,mobile,EU,18_24,standalone,4,19,10,1182.46,62.61,0.8337,0.3413,0.7387,0.7662,4,6,0,1.9,118.246,0.2105,0.3158,0,2025-01-14,power,0.001486,
U006199,178,family,tv,LATAM,25_34,bundle,5,23,16,1146.03,47.18,0.8326,0.2337,0.8743,0.5894,5,6,4,1.4375,71.6269,0.2174,0.2609,0,2025-01-04,power,0.000789,
U006200,847,student,tablet,EU,35_44,standalone,3,3,1,129.51,56.81,0.5005,0.584,0.211,0.1624,0,1,7,3.0,129.51,0.0,0.3333,1,2023-03-07,passive,0.50964,2025-07-02
U006201,860,student,mobile,LATAM,35_44,bundle,5,27,9,1025.3,38.21,0.9102,0.0935,0.4738,0.6493,7,9,0,3.0,113.9222,0.2593,0.3333,0,2023-02-22,power,0.000409,
U006202,222,family,desktop,LATAM,55_plus,bundle,2,6,3,188.18,28.3,0.7657,0.3583,0.3504,0.1281,2,2,2,2.0,62.7267,0.3333,0.3333,0,2024-11-21,passive,0.121683,
U006203,200,individual,tablet,LATAM,25_34,standalone,5,14,9,934.46,59.57,0.8467,0.1371,0.6069,0.8947,12,5,4,1.5556,103.8289,0.8571,0.3571,0,2024-12-13,power,0.000582,
U006204,77,premium,mobile,LATAM,18_24,standalone,3,19,12,1485.2,61.59,0.8115,0.3034,0.9076,0.7107,3,5,1,1.5833,123.7667,0.1579,0.2632,0,2025-04-15,power,0.001089,
U006205,865,individual,mobile,LATAM,18_24,bundle,3,23,14,1271.92,59.79,0.7339,0.3074,0.8393,0.8484,5,9,1,1.6429,90.8514,0.2174,0.3913,0,2023-02-17,power,0.000514,
U006206,645,individual,mobile,US,35_44,standalone,2,13,10,274.37,29.29,0.5491,0.4896,0.2998,0.3477,7,5,2,1.3,27.437,0.5385,0.3846,0,2023-09-25,casual,0.040019,
U006207,692,family,mobile,EU,18_24,standalone,2,6,2,153.93,22.6,0.5908,0.4337,0.2224,0.4058,3,3,23,3.0,76.965,0.5,0.5,0,2023-08-09,passive,0.317526,
U006208,283,family,mobile,LATAM,35_44,standalone,2,3,3,74.38,29.08,0.3661,0.7794,0.3434,0.2898,1,1,58,1.0,24.7933,0.3333,0.3333,1,2024-09-21,at_risk,0.973393,2025-07-16
U006209,588,student,mobile,LATAM,25_34,standalone,5,17,7,894.29,44.93,0.6636,0.3276,0.9825,0.465,13,11,11,2.4286,127.7557,0.7647,0.6471,0,2023-11-21,power,0.004063,
U006210,82,family,desktop,LATAM,25_34,standalone,2,3,2,84.14,32.84,0.5474,0.5305,0.2416,0.455,3,1,14,1.5,42.07,1.0,0.3333,1,2025-04-10,passive,0.585939,2025-07-15
U006211,618,individual,tv,LATAM,25_34,bundle,3,6,4,250.96,43.64,0.6659,0.3827,0.6893,0.4133,2,2,7,1.5,62.74,0.3333,0.3333,0,2023-10-22,passive,0.040936,
U006212,534,individual,tablet,EU,55_plus,standalone,4,9,9,200.77,28.97,0.6766,0.3964,0.4773,0.2605,2,3,4,1.0,22.3078,0.2222,0.3333,0,2024-01-14,casual,0.031364,
U006213,318,student,tv,LATAM,35_44,standalone,4,16,7,1213.65,63.24,0.9869,0.01,0.9504,0.7842,5,7,6,2.2857,173.3786,0.3125,0.4375,0,2024-08-17,power,0.000461,
U006214,648,family,tv,US,35_44,bundle,4,27,16,1833.43,72.93,0.7734,0.2545,0.6156,0.904,8,4,0,1.6875,114.5894,0.2963,0.1481,0,2023-09-22,power,0.000302,
U006215,593,family,desktop,US,25_34,standalone,3,21,15,831.11,36.76,0.9017,0.1811,0.7824,0.6456,9,7,2,1.4,55.4073,0.4286,0.3333,0,2023-11-16,power,0.00033,
U006216,412,individual,mobile,EU,25_34,standalone,2,4,1,80.54,18.83,0.4577,0.562,0.1039,0.4343,2,0,8,4.0,80.54,0.5,0.0,1,2024-05-15,at_risk,0.615359,2025-07-28
U006217,192,family,tv,LATAM,25_34,standalone,2,11,5,427.28,35.56,0.6991,0.4085,0.6187,0.8498,9,6,7,2.2,85.456,0.8182,0.5455,0,2024-12-21,casual,0.016147,
U006218,50,family,desktop,LATAM,45_54,bundle,2,6,4,215.32,45.92,0.6008,0.4071,0.8036,0.5183,0,2,6,1.5,53.83,0.0,0.3333,0,2025-05-12,casual,0.057673,
U006219,846,individual,desktop,LATAM,25_34,bundle,2,9,8,418.66,45.17,0.5675,0.5703,0.2375,0.0201,1,3,1,1.125,52.3325,0.1111,0.3333,1,2023-03-08,passive,0.186429,2025-07-31
U006220,275,student,mobile,US,18_24,standalone,3,7,3,459.1,54.93,0.8097,0.1605,0.6868,0.464,1,6,14,2.3333,153.0333,0.1429,0.8571,0,2024-09-29,casual,0.032622,
U006221,292,individual,tablet,US,55_plus,bundle,2,3,3,57.98,21.4,0.5974,0.5424,0.2681,0.0,4,1,7,1.0,19.3267,1.3333,0.3333,1,2024-09-12,passive,0.413458,2025-07-31
U006222,623,student,tv,US,35_44,standalone,5,17,11,1345.82,68.42,0.7403,0.4158,0.7782,0.809,6,5,2,1.5455,122.3473,0.3529,0.2941,0,2023-10-17,power,0.001323,
U006223,252,premium,mobile,LATAM,18_24,standalone,3,12,8,476.71,36.34,0.9028,0.0572,0.6738,0.4711,1,3,4,1.5,59.5888,0.0833,0.25,0,2024-10-22,casual,0.006308,
U006224,357,family,mobile,LATAM,18_24,bundle,3,21,15,981.8,45.71,0.8438,0.2616,0.374,0.4872,14,14,8,1.4,65.4533,0.6667,0.6667,0,2024-07-09,power,0.000925,
U006225,649,student,mobile,US,25_34,bundle,3,12,5,504.81,35.86,0.943,0.1317,0.656,0.6337,1,2,2,2.4,100.962,0.0833,0.1667,0,2023-09-21,casual,0.005226,
U006226,548,individual,mobile,LATAM,35_44,standalone,2,16,12,494.46,44.18,0.6644,0.3737,0.4384,0.3876,7,2,6,1.3333,41.205,0.4375,0.125,0,2023-12-31,casual,0.008756,
U006227,601,individual,mobile,APAC,55_plus,standalone,3,8,4,264.23,30.89,0.533,0.5053,0.5139,0.3189,1,3,27,2.0,66.0575,0.125,0.375,1,2023-11-08,passive,0.375557,2025-07-03
U006228,34,student,mobile,EU,18_24,standalone,1,6,3,53.56,22.63,0.6357,0.4021,0.3816,0.4669,3,0,19,2.0,17.8533,0.5,0.0,0,2025-05-28,passive,0.550641,
U006229,423,individual,tablet,LATAM,25_34,standalone,1,6,7,157.23,27.56,0.7141,0.3078,0.3898,0.1584,4,0,9,0.8571,22.4614,0.6667,0.0,0,2024-05-04,passive,0.191639,
U006230,443,student,desktop,US,25_34,standalone,4,19,13,1086.8,69.72,0.8588,0.0922,1.0,0.8612,6,9,2,1.4615,83.6,0.3158,0.4737,0,2024-04-14,power,0.000813,
U006231,580,individual,tablet,LATAM,25_34,bundle,2,9,7,169.55,27.53,0.4191,0.6128,0.2506,0.0474,0,3,1,1.2857,24.2214,0.0,0.3333,1,2023-11-29,at_risk,0.252569,2025-07-19
