user_id,signup_date,tenure_days,behavioral_segment,plan,primary_device,region,age_group,bundle_type,num_services,sessions_last_30d,active_days_last_30d,watch_time_last_30d,avg_session_duration_min,completion_rate,skip_rate,content_diversity_score,feature_usage_score,search_activity_last_30d,watchlist_additions_last_30d,days_since_last_session,churn_probability,will_churn_30d,churn_date
U005100,2024-02-08,509,at_risk,student,tv,EU,25_34,standalone,3,7,4,197.25,31.11,0.274,0.7748,0.214,0.3419,0,1,15,0.50056,1,2025-07-02
U005101,2024-02-14,503,passive,premium,tv,US,35_44,bundle,3,15,12,728.22,46.4,0.4955,0.5558,0.2355,0.2264,1,0,49,0.423675,0,
U005102,2024-11-02,241,at_risk,individual,tv,LATAM,25_34,standalone,1,4,7,110.27,27.33,0.5064,0.4833,0.3926,0.5233,2,0,1,0.266378,0,
U005103,2024-03-24,464,at_risk,premium,tablet,LATAM,35_44,standalone,2,10,6,337.38,30.84,0.6084,0.4767,0.3698,0.0172,1,1,2,0.128676,0,
U005104,2025-02-26,125,passive,family,tablet,LATAM,18_24,standalone,1,2,2,66.43,39.99,0.6172,0.4903,0.4468,0.2976,3,3,9,0.53396,0,
U005105,2023-11-19,590,casual,individual,mobile,LATAM,35_44,standalone,2,16,5,848.75,45.31,0.7661,0.271,0.5546,0.3838,7,4,2,0.004624,0,
U005106,2023-08-11,690,casual,individual,mobile,US,45_54,standalone,3,7,1,240.76,41.09,0.7423,0.2989,0.6184,0.4645,4,1,4,0.044462,0,
U005107,2023-02-25,857,at_risk,family,desktop,EU,25_34,bundle,2,3,1,118.65,36.81,0.3646,0.5568,0.2868,0.3046,0,0,5,0.556354,0,
U005108,2024-08-22,313,at_risk,family,tv,US,45_54,standalone,3,6,8,198.61,39.78,0.4565,0.59,0.1359,0.107,1,0,29,0.533265,0,
U005109,2024-09-26,278,casual,student,desktop,US,45_54,bundle,2,11,5,526.38,55.75,0.6321,0.3733,0.4538,0.3769,9,4,3,0.014387,0,
U005110,2024-02-09,508,casual,premium,tv,EU,25_34,standalone,3,22,13,1248.6,58.33,0.692,0.3927,0.6392,0.1885,3,3,11,0.00575,0,
U005111,2023-10-07,633,casual,individual,desktop,US,18_24,standalone,2,14,5,598.47,47.74,0.9356,0.105,0.6363,0.5561,10,2,14,0.006296,0,
U005112,2023-01-19,894,casual,individual,mobile,LATAM,45_54,bundle,2,16,12,832.73,54.99,0.6488,0.4137,0.5776,0.4403,3,3,36,0.030186,0,
U005113,2025-05-11,51,at_risk,individual,tv,EU,55_plus,standalone,1,3,1,114.21,37.23,0.4588,0.6438,0.1086,0.1385,3,2,15,0.785657,1,2025-07-08
U005114,2024-11-06,237,power,family,tv,LATAM,25_34,standalone,4,15,7,753.78,57.12,0.6962,0.3315,0.6876,0.8991,10,2,2,0.001853,0,
U005115,2024-10-16,258,casual,individual,mobile,APAC,55_plus,standalone,4,12,4,345.52,38.64,0.811,0.2953,0.6459,0.3171,6,5,2,0.007876,0,
U005116,2024-10-22,252,at_risk,individual,mobile,LATAM,25_34,standalone,3,5,4,178.52,38.0,0.4842,0.5625,0.0987,0.4059,0,3,8,0.201557,0,
U005117,2024-04-24,433,casual,student,mobile,US,25_34,bundle,3,15,11,559.97,43.11,0.6043,0.4787,0.9665,0.6896,7,4,5,0.006723,0,
U005118,2023-05-03,790,casual,individual,mobile,US,45_54,standalone,3,21,18,455.6,20.3,0.7445,0.3134,0.6301,0.4502,6,1,19,0.008202,0,
U005119,2025-05-06,56,casual,student,desktop,LATAM,25_34,standalone,2,5,3,186.09,38.42,0.6162,0.5136,0.4434,0.5399,6,6,7,0.131454,0,
U005120,2023-06-22,740,power,premium,desktop,LATAM,45_54,bundle,5,38,24,1849.6,60.88,0.8935,0.0633,0.7305,0.6637,15,9,2,0.000113,0,
U005121,2023-12-12,567,casual,individual,desktop,LATAM,18_24,standalone,3,14,8,352.65,32.41,0.7471,0.2845,0.6689,0.5476,0,3,8,0.022969,0,
U005122,2023-12-14,565,power,premium,desktop,EU,25_34,standalone,2,24,15,1691.92,58.16,0.6873,0.4398,0.7526,0.7048,14,4,2,0.000745,0,
U005123,2023-10-20,620,power,family,tablet,LATAM,55_plus,standalone,5,24,16,965.86,50.3,0.8903,0.1643,0.8791,0.7157,21,0,12,0.000704,0,
U005124,2025-02-21,130,power,family,desktop,LATAM,25_34,bundle,3,17,11,1060.95,58.65,0.6435,0.3773,0.6056,0.947,4,1,0,0.001852,0,
U005125,2023-08-21,680,casual,premium,mobile,EU,35_44,bundle,2,23,11,655.94,34.3,0.8737,0.2409,0.4999,0.4367,5,8,9,0.003148,0,
U005126,2024-10-28,246,power,individual,mobile,US,55_plus,bundle,4,16,8,893.33,53.34,0.8569,0.2154,0.8208,0.7086,7,6,2,0.000429,0,
U005127,2024-03-09,479,at_risk,individual,tablet,EU,45_54,standalone,2,7,5,172.16,29.43,0.4436,0.6676,0.3312,0.0879,1,1,4,0.376639,0,
U005128,2023-10-21,619,power,student,tv,LATAM,55_plus,standalone,5,32,22,1831.3,56.63,0.9129,0.1469,0.8479,0.9568,8,5,2,0.000264,0,
U005129,2023-12-23,556,casual,student,tv,LATAM,55_plus,bundle,3,15,8,458.85,36.19,0.6377,0.4116,0.8327,0.5631,2,4,52,0.193049,0,
U005130,2024-08-24,311,at_risk,individual,tv,LATAM,18_24,bundle,3,3,2,66.93,21.31,0.5093,0.5573,0.2048,0.063,4,1,2,0.549871,0,
U005131,2024-06-22,374,power,family,mobile,EU,35_44,standalone,3,14,9,769.78,54.59,0.99,0.0586,0.7727,0.873,10,5,3,0.000734,0,
U005132,2024-04-12,445,casual,family,mobile,EU,25_34,standalone,2,15,10,496.74,37.71,0.7887,0.2416,0.7999,0.4634,10,4,2,0.003143,0,
U005133,2025-04-27,65,at_risk,individual,tablet,EU,35_44,standalone,2,1,1,12.67,12.59,0.4748,0.6108,0.3253,0.249,1,4,23,0.938802,1,2025-07-26
U005134,2023-09-08,662,passive,family,tv,US,35_44,standalone,3,6,4,111.98,25.39,0.514,0.5557,0.4106,0.1759,4,0,21,0.422869,0,
U005135,2025-03-06,117,casual,individual,mobile,LATAM,25_34,standalone,2,4,1,128.65,42.22,0.8177,0.2565,0.4691,0.4281,4,3,7,0.205949,0,
U005136,2024-04-28,429,passive,student,tv,LATAM,45_54,bundle,3,16,12,459.09,34.38,0.5004,0.5498,0.4659,0.0,3,2,34,0.161238,0,
U005137,2023-11-09,600,passive,student,mobile,US,25_34,bundle,2,13,2,391.58,31.88,0.4788,0.5234,0.2954,0.4015,2,0,21,0.217367,0,
U005138,2025-03-23,100,casual,individual,tv,LATAM,35_44,standalone,3,13,10,431.0,44.65,0.6738,0.4804,0.5687,0.6348,6,3,6,0.012925,0,
U005139,2023-01-16,897,power,individual,tv,US,25_34,standalone,3,19,7,1291.95,66.75,0.8719,0.1768,0.9489,0.981,10,13,0,0.000334,0,
U005140,2024-07-08,358,power,individual,mobile,EU,25_34,standalone,3,24,14,1587.34,66.69,0.8659,0.1807,0.7282,0.9005,15,3,5,0.000364,0,
U005141,2025-05-19,43,at_risk,student,desktop,LATAM,35_44,standalone,1,5,1,130.62,22.79,0.3991,0.7493,0.332,0.0,1,0,19,0.886077,1,2025-07-11
U005142,2023-11-06,603,casual,individual,tv,US,35_44,standalone,3,16,11,944.91,54.62,0.918,0.1803,0.4564,0.4252,7,3,9,0.00842,0,
U005143,2024-02-02,515,power,family,desktop,LATAM,45_54,standalone,4,41,17,2325.43,56.52,0.9676,0.0954,0.7428,0.8304,14,18,5,0.000147,0,
U005144,2023-11-22,587,casual,student,tablet,LATAM,45_54,bundle,2,17,13,809.59,39.78,0.6238,0.5417,0.3923,0.7215,1,9,10,0.015173,0,
U005145,2023-08-17,684,at_risk,family,desktop,LATAM,45_54,bundle,1,5,2,69.98,14.09,0.541,0.4764,0.05,0.1423,4,0,9,0.39445,0,
U005146,2024-04-13,444,power,family,tablet,US,45_54,bundle,3,25,15,1451.99,56.57,0.99,0.0576,0.6808,0.4905,15,12,1,0.000498,0,
U005147,2023-06-12,750,power,individual,tv,US,55_plus,bundle,4,24,19,2309.4,77.94,0.796,0.248,0.6722,0.7095,12,4,3,0.000242,0,
U005148,2024-07-14,352,casual,student,tv,LATAM,18_24,bundle,3,17,8,1140.3,58.64,0.6743,0.4655,0.5337,0.3099,9,0,2,0.010877,0,
U005149,2024-02-13,504,passive,premium,tv,LATAM,35_44,bundle,3,17,7,549.46,26.58,0.5851,0.5345,0.6079,0.2467,4,1,8,0.034408,0,
U005150,2025-01-14,168,casual,individual,mobile,LATAM,18_24,bundle,1,10,4,513.42,43.28,0.7206,0.2485,0.7409,0.6391,6,2,1,0.009596,0,
U005151,2023-12-10,569,at_risk,individual,mobile,US,25_34,standalone,2,6,4,144.44,27.24,0.3639,0.6098,0.2037,0.1202,0,1,4,0.470815,0,
U005152,2024-10-17,257,power,premium,mobile,LATAM,45_54,standalone,4,14,7,652.06,50.86,0.6921,0.2299,0.8061,0.7506,11,9,3,0.0012,0,
U005153,2023-10-04,636,casual,family,tablet,US,35_44,standalone,3,28,16,1392.98,44.27,0.9215,0.2047,0.6186,0.4024,5,3,6,0.001835,0,
U005154,2023-07-05,727,casual,family,mobile,LATAM,35_44,bundle,2,20,11,796.42,42.65,0.7988,0.2893,0.2911,0.3973,12,5,5,0.005818,0,
U005155,2023-05-15,778,casual,family,tv,EU,35_44,standalone,3,15,11,462.29,41.55,0.8942,0.0927,0.3097,0.8154,5,2,3,0.001986,0,
U005156,2023-03-15,839,casual,student,mobile,LATAM,18_24,standalone,2,19,15,626.96,38.25,0.8531,0.0313,0.5644,0.4727,8,6,1,0.001554,0,
U005157,2025-02-15,136,passive,family,mobile,LATAM,55_plus,bundle,2,1,1,22.02,23.21,0.5223,0.634,0.4902,0.507,2,4,5,0.591811,0,
U005158,2025-02-01,150,casual,individual,tv,US,25_34,standalone,3,18,14,1083.49,58.16,0.6609,0.353,0.3811,0.3985,6,1,2,0.004936,0,
U005159,2023-03-18,836,passive,premium,tablet,US,18_24,standalone,2,8,3,501.84,45.58,0.484,0.6211,0.4141,0.342,2,0,1,0.169557,1,2025-07-26
U005160,2024-07-05,361,power,individual,mobile,APAC,18_24,bundle,5,19,15,867.65,43.77,0.7984,0.2411,0.6605,0.8651,7,3,11,0.001164,0,
U005161,2025-05-10,52,passive,student,desktop,APAC,55_plus,standalone,2,6,2,150.52,30.02,0.458,0.6115,0.2521,0.545,3,2,3,0.352149,0,
U005162,2024-09-25,279,casual,individual,mobile,LATAM,25_34,standalone,2,7,4,213.98,30.29,0.7582,0.2832,0.2372,0.2763,4,5,12,0.054255,0,
U005163,2023-06-04,758,casual,family,tv,US,35_44,bundle,2,18,14,1034.88,59.26,0.6347,0.4482,0.496,0.3732,7,1,4,0.002876,0,
U005164,2024-07-27,339,power,individual,mobile,US,25_34,bundle,5,12,6,703.0,52.16,0.8977,0.1459,0.8912,0.725,8,6,1,0.001119,0,
U005165,2025-03-27,96,at_risk,family,mobile,US,18_24,standalone,2,8,6,213.68,28.74,0.541,0.5546,0.3434,0.2204,4,3,4,0.192969,0,
U005166,2023-09-12,658,at_risk,student,mobile,LATAM,18_24,standalone,2,9,8,332.52,39.31,0.3972,0.6734,0.1388,0.2155,2,1,8,0.537697,1,2025-07-31
U005167,2024-12-14,199,at_risk,student,mobile,US,18_24,standalone,1,4,2,162.39,36.72,0.5419,0.5289,0.3942,0.0,2,0,12,0.638662,0,
U005168,2024-07-29,337,at_risk,individual,tv,APAC,35_44,standalone,3,7,4,157.93,19.19,0.441,0.714,0.3217,0.0188,2,2,7,0.585003,1,2025-07-21
U005169,2025-05-29,33,power,individual,tv,LATAM,18_24,bundle,5,19,7,1177.1,48.83,0.8569,0.1637,0.4769,0.7102,11,8,1,0.001137,0,
U005170,2023-12-25,554,casual,family,mobile,LATAM,25_34,bundle,4,25,14,1048.17,36.76,0.7622,0.3148,0.4375,0.4177,9,2,4,0.00182,0,
U005171,2024-05-10,417,casual,premium,desktop,LATAM,25_34,bundle,3,11,4,370.25,45.4,0.7441,0.339,0.3635,0.5187,6,6,28,0.054167,0,
U005172,2023-05-08,785,at_risk,family,tv,LATAM,35_44,standalone,2,2,1,138.98,55.54,0.6436,0.2555,0.3039,0.5805,1,2,3,0.480493,0,
U005173,2024-08-14,321,power,individual,mobile,LATAM,45_54,bundle,3,12,3,613.63,49.75,0.878,0.2297,0.6857,0.6711,6,7,1,0.00202,0,
U005174,2024-12-05,208,casual,individual,mobile,LATAM,18_24,bundle,3,8,4,507.05,54.68,0.595,0.3341,0.3229,0.4818,7,0,4,0.023606,0,
U005175,2025-01-08,174,passive,premium,mobile,LATAM,25_34,standalone,2,2,2,40.56,19.98,0.4464,0.5563,0.4834,0.3401,2,1,11,0.669851,1,2025-07-19
U005176,2024-12-09,204,power,family,tablet,EU,18_24,bundle,4,12,12,981.84,68.74,0.8296,0.2203,0.844,0.6953,7,4,2,0.000769,0,
U005177,2024-05-05,422,passive,family,tv,LATAM,55_plus,standalone,1,5,3,193.53,48.75,0.5312,0.494,0.5452,0.3707,5,2,10,0.369779,0,
U005178,2025-03-18,105,casual,individual,mobile,EU,55_plus,bundle,3,18,9,538.04,28.18,0.7426,0.2931,0.1662,0.8487,9,4,5,0.0039,0,
U005179,2024-06-16,380,passive,family,mobile,EU,18_24,bundle,1,9,6,318.06,37.74,0.6753,0.3548,0.45,0.0744,3,1,8,0.064617,0,
U005180,2023-05-19,774,at_risk,student,mobile,US,18_24,standalone,2,3,1,20.97,6.36,0.426,0.686,0.208,0.3285,1,0,20,0.950855,1,2025-07-21
U005181,2023-08-03,698,passive,family,mobile,LATAM,18_24,bundle,3,11,6,436.42,32.66,0.5957,0.4548,0.556,0.0912,2,1,22,0.270787,1,2025-07-11
U005182,2023-11-24,585,casual,premium,tv,APAC,18_24,standalone,3,15,8,722.24,44.69,0.7448,0.3128,0.734,0.3925,9,3,4,0.005092,0,
U005183,2023-04-16,807,power,premium,desktop,LATAM,18_24,standalone,3,35,24,1571.88,45.66,0.6557,0.3672,0.9269,0.8046,11,19,1,0.00042,0,
U005184,2023-07-23,709,power,student,mobile,LATAM,18_24,standalone,4,15,8,1035.6,69.54,0.7287,0.3774,0.9442,0.7859,5,4,2,0.003276,0,
U005185,2023-11-11,598,power,family,mobile,LATAM,18_24,bundle,5,35,17,1380.21,45.31,0.8144,0.2404,0.9175,0.9657,8,7,5,0.000154,0,
U005186,2023-05-12,781,passive,student,mobile,EU,18_24,standalone,1,3,1,56.87,19.53,0.6037,0.4575,0.1175,0.5542,4,5,34,0.667003,1,2025-07-03
U005187,2025-02-13,138,casual,individual,mobile,LATAM,25_34,bundle,2,7,8,262.72,48.63,0.7392,0.3336,0.2526,0.2627,6,4,4,0.014367,0,
U005188,2023-06-20,742,casual,family,tv,LATAM,25_34,standalone,2,17,12,573.51,41.62,0.5638,0.4594,0.4335,0.4437,0,6,10,0.034701,0,
U005189,2024-09-17,287,casual,individual,desktop,US,25_34,standalone,2,7,3,381.71,40.63,0.7908,0.405,0.7581,0.7344,6,4,3,0.017344,0,
U005190,2023-09-02,668,at_risk,individual,tablet,US,45_54,standalone,4,3,3,63.34,23.4,0.5579,0.5387,0.1598,0.3225,3,1,60,0.951111,1,2025-07-06
U005191,2023-03-29,825,power,family,mobile,US,25_34,standalone,3,26,18,1803.9,62.63,0.782,0.2807,0.748,0.7771,13,5,3,0.000386,0,
U005192,2024-03-26,462,casual,family,desktop,LATAM,25_34,bundle,1,18,15,687.88,37.3,0.8051,0.2732,0.6678,0.1943,6,3,9,0.008305,0,
U005193,2025-03-16,107,casual,individual,tablet,US,55_plus,standalone,3,6,2,265.4,44.94,0.6859,0.4441,0.8981,0.7098,12,5,2,0.01801,0,
U005194,2024-07-14,352,power,individual,mobile,LATAM,25_34,bundle,3,28,15,1547.32,47.69,0.9636,0.1559,0.5873,0.6947,13,7,6,0.000428,0,
U005195,2024-06-12,384,at_risk,family,desktop,LATAM,18_24,bundle,1,4,1,141.56,30.23,0.3303,0.7798,0.3894,0.2762,0,0,53,0.988125,1,2025-07-27
U005196,2023-03-09,845,power,individual,tv,LATAM,35_44,standalone,4,13,7,866.97,69.8,0.8361,0.1116,0.5946,0.7567,3,11,5,0.000582,0,
U005197,2023-03-04,850,passive,student,tablet,LATAM,25_34,standalone,2,11,3,449.72,39.43,0.6818,0.3054,0.3456,0.1954,2,2,1,0.025192,0,
U005198,2024-01-23,525,passive,individual,mobile,LATAM,35_44,standalone,3,9,5,352.72,33.94,0.4941,0.5092,0.2196,0.0966,9,6,15,0.129429,0,
U005199,2023-02-24,858,at_risk,family,mobile,US,45_54,bundle,3,6,6,138.64,26.77,0.421,0.5811,0.3888,0.0,0,0,0,0.510521,1,2025-07-08
U005200,2024-05-17,410,passive,individual,tablet,LATAM,35_44,bundle,1,9,6,190.0,26.27,0.4897,0.6117,0.4798,0.2557,4,3,10,0.124925,0,
U005201,2024-06-08,388,passive,student,tv,LATAM,45_54,standalone,1,6,2,172.57,30.28,0.5521,0.4604,0.1942,0.2453,2,1,20,0.450545,0,
U005202,2023-06-04,758,casual,premium,desktop,LATAM,25_34,standalone,4,21,12,562.7,28.66,0.5676,0.5027,0.8785,0.3578,15,6,30,0.030216,1,2025-07-30
U005203,2023-10-29,611,casual,premium,mobile,LATAM,18_24,bundle,3,17,9,668.13,41.93,0.6901,0.3643,0.6026,0.4715,7,4,10,0.008372,0,
U005204,2024-03-04,484,passive,family,mobile,EU,25_34,bundle,5,11,8,307.81,31.68,0.4593,0.5773,0.1826,0.256,1,1,7,0.216466,1,2025-07-30
U005205,2024-04-30,427,passive,family,tv,LATAM,25_34,standalone,3,12,10,398.28,37.26,0.6191,0.4291,0.6569,0.3164,4,3,49,0.233142,0,
U005206,2023-09-26,644,casual,premium,tv,US,35_44,standalone,4,25,14,1442.35,49.62,0.8389,0.1656,0.5768,0.3382,5,3,0,0.000516,0,
U005207,2023-08-15,686,casual,individual,mobile,LATAM,35_44,standalone,2,14,9,595.84,33.73,0.788,0.2198,0.4661,0.5675,4,5,2,0.005259,0,
U005208,2024-03-31,457,casual,individual,tv,LATAM,25_34,bundle,3,14,11,640.63,35.58,0.6597,0.4467,0.704,0.7098,6,9,6,0.003372,0,
U005209,2025-05-05,57,casual,family,tv,LATAM,55_plus,bundle,4,7,3,270.09,45.53,0.6735,0.3925,0.6071,0.3991,6,2,12,0.10395,0,
U005210,2025-03-05,118,power,premium,tv,LATAM,25_34,standalone,4,27,17,1855.87,62.76,0.99,0.0864,0.466,0.7897,14,7,2,0.000154,0,
U005211,2025-01-27,155,casual,family,mobile,EU,55_plus,bundle,3,12,5,345.53,42.72,0.7995,0.2375,0.7044,0.5306,8,2,4,0.008316,0,
U005212,2024-04-25,432,power,student,tv,LATAM,18_24,bundle,4,24,17,1902.24,65.93,0.6787,0.2753,0.4089,0.7709,8,6,1,0.000945,0,
U005213,2023-12-15,564,passive,premium,tv,APAC,35_44,standalone,1,7,3,384.13,48.17,0.7589,0.3565,0.3266,0.1893,3,1,6,0.067846,0,
U005214,2023-07-02,730,passive,family,tablet,US,35_44,standalone,1,6,5,183.82,29.2,0.514,0.6207,0.5447,0.0,1,0,8,0.272494,0,
U005215,2024-11-11,232,passive,individual,tv,LATAM,35_44,standalone,2,4,4,230.12,42.49,0.5291,0.606,0.4222,0.3859,2,1,2,0.18858,0,
U005216,2023-07-17,715,passive,premium,tv,APAC,45_54,bundle,2,6,6,164.78,30.18,0.5768,0.4695,0.2365,0.4468,1,2,18,0.34437,0,
U005217,2023-10-30,610,power,family,mobile,LATAM,35_44,standalone,3,22,9,1012.64,54.87,0.8902,0.1153,0.7997,0.6518,11,10,4,0.000649,0,
U005218,2025-04-18,74,power,family,mobile,EU,35_44,bundle,4,16,10,999.99,55.86,0.832,0.2422,1.0,0.65,13,6,3,0.000705,0,
U005219,2024-07-31,335,passive,premium,mobile,LATAM,45_54,standalone,1,4,1,181.86,37.99,0.4201,0.6672,0.3064,0.0657,9,3,9,0.548115,0,
U005220,2024-09-11,293,at_risk,student,tv,US,18_24,bundle,3,7,3,420.51,49.31,0.2266,0.8277,0.4138,0.2979,0,0,39,0.854616,1,2025-07-11
U005221,2023-04-21,802,passive,family,tablet,LATAM,35_44,bundle,3,9,7,341.86,26.71,0.5018,0.5318,0.0903,0.2399,5,2,2,0.064971,0,
U005222,2023-03-22,832,passive,individual,desktop,EU,35_44,standalone,3,10,6,236.87,19.51,0.4705,0.6674,0.3616,0.1424,9,3,16,0.130018,0,
U005223,2023-06-19,743,passive,premium,tv,LATAM,25_34,bundle,1,10,7,425.73,41.1,0.663,0.4329,0.2455,0.3051,5,1,7,0.060388,0,
U005224,2024-02-28,489,passive,premium,tv,US,25_34,bundle,1,9,5,502.56,53.78,0.5644,0.6597,0.4414,0.375,5,1,4,0.052718,0,
U005225,2024-03-29,459,passive,family,tv,APAC,18_24,standalone,3,6,5,175.34,41.79,0.6766,0.4181,0.2823,0.3212,3,6,32,0.372271,0,
U005226,2024-09-03,301,passive,family,mobile,LATAM,25_34,standalone,2,7,10,332.31,39.03,0.5909,0.393,0.4185,0.3491,2,5,16,0.171872,0,
U005227,2023-07-29,703,power,family,tv,APAC,35_44,bundle,4,24,15,1140.64,52.07,0.9132,0.1405,0.5189,0.7356,9,7,0,0.000152,0,
U005228,2025-03-18,105,power,individual,mobile,US,35_44,bundle,3,10,1,413.38,44.81,0.8506,0.152,0.8749,0.6592,19,12,6,0.004377,0,
U005229,2024-10-08,266,casual,individual,mobile,EU,18_24,standalone,3,8,5,326.16,33.34,0.819,0.2196,0.6372,0.6042,6,3,0,0.005222,0,
U005230,2025-02-04,147,casual,student,desktop,LATAM,25_34,standalone,4,8,7,386.15,36.79,0.6729,0.3629,0.6342,0.2091,4,6,31,0.07791,0,
U005231,2024-03-28,460,passive,family,tv,EU,25_34,standalone,2,7,4,123.3,20.63,0.6687,0.4136,0.4365,0.3807,4,3,25,0.266045,0,
U005232,2024-09-13,291,casual,family,mobile,EU,55_plus,standalone,3,12,7,419.96,33.64,0.5616,0.5179,0.3985,0.8468,7,6,4,0.021866,0,
U005233,2024-12-11,202,casual,family,tv,LATAM,35_44,bundle,3,11,2,333.77,37.09,0.7452,0.3515,0.4109,0.4199,11,5,2,0.009622,0,
U005234,2024-07-09,357,passive,individual,desktop,US,18_24,bundle,2,9,8,145.25,20.49,0.5414,0.6058,0.4246,0.4197,2,0,14,0.117333,0,
U005235,2023-05-14,779,casual,family,mobile,APAC,25_34,bundle,5,7,6,277.71,34.61,0.8348,0.0905,0.3608,0.1238,2,2,1,0.008441,0,
U005236,2024-02-01,516,at_risk,individual,desktop,EU,45_54,bundle,2,3,2,78.66,23.04,0.6883,0.421,0.237,0.0445,2,0,41,0.893915,1,2025-07-28
U005237,2023-06-16,746,power,premium,desktop,APAC,35_44,standalone,4,23,15,1194.53,58.62,0.7156,0.2869,0.8723,0.6392,11,2,7,0.001291,0,
U005238,2023-03-28,826,casual,premium,tv,US,25_34,standalone,3,14,4,855.76,58.99,0.4732,0.4975,0.4158,0.6796,8,4,3,0.034605,0,
U005239,2023-04-08,815,casual,individual,mobile,LATAM,35_44,standalone,2,26,12,817.53,34.24,0.6797,0.3709,0.5506,0.6037,7,9,2,0.005176,0,
U005240,2024-07-31,335,casual,family,mobile,EU,25_34,bundle,3,13,8,313.94,25.01,0.99,0.0854,0.5957,0.4343,7,3,6,0.001143,0,
U005241,2023-04-29,794,power,student,mobile,US,55_plus,bundle,3,29,19,1270.63,58.16,0.8094,0.2553,0.6842,0.6348,8,5,0,0.000332,0,
U005242,2023-04-01,822,casual,student,mobile,LATAM,45_54,bundle,4,17,11,940.53,41.34,0.6764,0.4291,0.4362,0.4269,5,6,5,0.005932,0,
U005243,2023-02-17,865,casual,family,tablet,LATAM,18_24,standalone,2,16,7,791.01,50.61,0.6787,0.3943,0.7334,0.6224,12,6,15,0.014357,0,
U005244,2024-07-31,335,casual,family,desktop,LATAM,35_44,bundle,2,19,12,535.52,35.51,0.6304,0.5148,0.4173,0.6465,10,1,9,0.020869,0,
U005245,2024-11-15,228,passive,student,mobile,EU,45_54,standalone,1,4,1,150.93,33.13,0.6001,0.4852,0.2028,0.1532,1,0,6,0.566632,1,2025-07-26
U005246,2024-01-10,538,power,individual,tv,EU,25_34,standalone,4,35,13,2622.84,59.03,0.8513,0.1051,0.8466,1.0,9,4,2,0.000228,0,
U005247,2023-03-13,841,casual,individual,tv,EU,45_54,bundle,2,14,8,608.68,64.28,0.8272,0.29,0.751,0.5697,9,4,3,0.001691,0,
U005248,2023-04-09,814,power,student,mobile,LATAM,25_34,standalone,4,28,20,1815.57,62.96,0.8864,0.1722,0.6327,0.7541,10,2,0,0.000425,0,
U005249,2024-01-21,527,at_risk,individual,tv,LATAM,25_34,bundle,2,7,3,260.92,30.01,0.6242,0.3438,0.1579,0.0794,2,1,24,0.357813,1,2025-07-04
U005250,2025-01-23,159,passive,individual,desktop,LATAM,55_plus,standalone,2,4,2,141.81,34.31,0.4516,0.6521,0.4601,0.4691,6,4,3,0.28895,0,
U005251,2024-05-30,397,at_risk,premium,mobile,US,35_44,standalone,2,9,1,126.88,14.05,0.4708,0.5721,0.2906,0.0561,0,2,32,0.815458,1,2025-07-30
U005252,2023-09-19,651,at_risk,individual,mobile,EU,25_34,standalone,4,4,3,97.55,19.84,0.3697,0.5945,0.05,0.0,0,1,26,0.871616,1,2025-07-17
U005253,2024-01-30,518,casual,student,tv,EU,35_44,bundle,1,13,6,865.52,62.14,0.703,0.3733,0.4872,0.5213,6,6,0,0.004569,0,
U005254,2024-08-05,330,passive,student,mobile,LATAM,35_44,bundle,2,5,3,300.44,51.64,0.6274,0.4143,0.446,0.1004,4,1,4,0.175583,0,
U005255,2024-08-07,328,casual,student,desktop,EU,35_44,standalone,3,10,11,461.21,53.5,0.7595,0.3647,0.4436,0.6736,3,4,12,0.008537,0,
U005256,2025-04-10,82,at_risk,family,desktop,US,25_34,bundle,1,3,4,75.63,30.25,0.4294,0.6963,0.1322,0.319,2,0,10,0.708412,1,2025-07-05
U005257,2024-09-23,281,casual,individual,mobile,APAC,35_44,standalone,3,12,3,564.71,37.99,0.8239,0.2472,0.7414,0.1989,3,7,13,0.020968,0,
U005258,2023-10-27,613,casual,student,tv,EU,45_54,standalone,2,18,16,759.84,53.72,0.568,0.576,0.7148,0.3943,6,6,2,0.0116,0,
U005259,2024-11-03,240,at_risk,premium,tablet,US,45_54,bundle,1,1,1,35.34,36.89,0.5405,0.5289,0.1417,0.2439,1,1,2,0.809882,1,2025-07-26
U005260,2023-01-18,895,at_risk,family,tv,EU,25_34,standalone,1,6,1,233.51,43.69,0.3487,0.7244,0.2359,0.3147,2,1,8,0.59586,1,2025-07-11
U005261,2025-03-22,101,at_risk,student,tv,LATAM,55_plus,standalone,2,2,1,81.78,41.84,0.3961,0.6529,0.5934,0.2369,4,0,16,0.843473,1,2025-07-17
U005262,2024-01-06,542,power,individual,desktop,EU,18_24,bundle,3,24,12,1456.71,72.85,0.8905,0.2446,0.5219,0.6268,13,7,10,0.000694,0,
U005263,2024-03-26,462,casual,family,mobile,EU,45_54,standalone,2,12,6,330.24,27.05,0.8251,0.1971,0.452,0.7251,9,8,15,0.010829,0,
U005264,2023-06-07,755,casual,family,tv,EU,25_34,standalone,3,22,15,1231.33,51.38,0.8145,0.2231,0.5934,0.4951,7,9,1,0.000659,0,
U005265,2023-04-20,803,casual,premium,mobile,LATAM,55_plus,standalone,4,19,9,377.04,22.57,0.7811,0.2549,0.8739,0.4812,3,2,4,0.003491,0,
U005266,2024-02-14,503,casual,student,mobile,EU,45_54,standalone,2,12,4,433.68,43.25,0.6975,0.38,0.7489,0.6542,6,5,1,0.009393,0,
