user_id,signup_date,tenure_days,behavioral_segment,plan,primary_device,region,age_group,bundle_type,num_services
U004312,2024-08-02,333,casual,family,mobile,EU,35_44,standalone,2
U004313,2025-03-08,115,passive,family,mobile,LATAM,25_34,standalone,3
U004314,2023-08-17,684,power,individual,desktop,LATAM,25_34,bundle,5
U004315,2024-10-04,270,at_risk,student,mobile,US,35_44,bundle,2
U004316,2023-01-31,882,at_risk,individual,tv,US,55_plus,bundle,3
U004317,2024-06-06,390,casual,student,tv,LATAM,18_24,bundle,2
U004318,2023-05-22,771,passive,family,tablet,US,25_34,bundle,3
U004319,2025-04-26,66,power,individual,mobile,LATAM,55_plus,standalone,4
U004320,2023-11-05,604,passive,individual,tablet,LATAM,35_44,standalone,3
U004321,2024-05-07,420,casual,individual,desktop,LATAM,45_54,standalone,3
U004322,2024-04-25,432,power,individual,mobile,LATAM,25_34,standalone,4
U004323,2024-10-13,261,passive,individual,mobile,APAC,55_plus,standalone,1
U004324,2023-02-07,875,casual,premium,desktop,US,45_54,standalone,2
U004325,2024-06-24,372,casual,student,mobile,LATAM,25_34,standalone,5
U004326,2023-05-23,770,casual,premium,tablet,EU,18_24,bundle,3
U004327,2024-05-27,400,power,student,tablet,US,35_44,bundle,3
U004328,2025-04-20,72,power,individual,mobile,LATAM,25_34,bundle,4
U004329,2023-04-28,795,passive,premium,mobile,APAC,25_34,standalone,1
U004330,2024-12-22,191,passive,family,mobile,US,25_34,standalone,2
U004331,2024-10-09,265,power,family,tv,LATAM,25_34,standalone,4
U004332,2023-05-13,780,casual,family,tv,EU,45_54,standalone,3
U004333,2023-04-15,808,passive,individual,tv,APAC,18_24,standalone,2
U004334,2023-03-26,828,passive,family,tv,LATAM,25_34,standalone,3
U004335,2024-05-26,401,at_risk,student,tablet,LATAM,35_44,standalone,2
U004336,2023-08-12,689,casual,family,mobile,US,35_44,bundle,2
U004337,2024-08-20,315,casual,premium,mobile,US,25_34,bundle,3
U004338,2023-08-27,674,passive,premium,mobile,LATAM,18_24,standalone,2
U004339,2024-03-21,467,casual,family,mobile,APAC,25_34,standalone,3
U004340,2025-04-17,75,power,family,mobile,LATAM,45_54,standalone,4
U004341,2024-06-03,393,power,individual,desktop,EU,25_34,bundle,4
U004342,2024-04-20,437,at_risk,individual,mobile,EU,25_34,standalone,2
U004343,2024-10-20,254,casual,premium,mobile,LATAM,55_plus,standalone,4
U004344,2024-07-10,356,passive,family,tv,US,18_24,standalone,2
U004345,2024-03-21,467,passive,individual,tv,LATAM,45_54,standalone,2
U004346,2025-04-19,73,casual,family,tv,US,35_44,standalone,4
U004347,2025-01-20,162,at_risk,student,mobile,US,25_34,bundle,1
U004348,2023-08-04,697,passive,family,mobile,EU,55_plus,bundle,2
U004349,2024-07-30,336,power,family,mobile,US,18_24,bundle,4
U004350,2023-12-20,559,passive,individual,mobile,LATAM,45_54,standalone,2
U004351,2024-01-26,522,casual,student,mobile,LATAM,18_24,bundle,3
U004352,2024-02-07,510,casual,family,tv,LATAM,25_34,standalone,2
U004353,2024-06-06,390,passive,student,desktop,US,18_24,standalone,2
U004354,2024-04-07,450,passive,premium,mobile,APAC,25_34,standalone,3
U004355,2023-06-15,747,casual,student,mobile,EU,18_24,standalone,3
U004356,2023-02-12,870,at_risk,individual,desktop,LATAM,25_34,bundle,1
U004357,2024-10-21,253,passive,student,tv,APAC,18_24,bundle,3
U004358,2023-10-27,613,passive,family,tv,LATAM,25_34,standalone,3
U004359,2023-02-08,874,power,individual,desktop,APAC,18_24,bundle,4
U004360,2025-05-26,36,casual,family,tv,LATAM,35_44,standalone,3
U004361,2023-07-19,713,casual,premium,tablet,LATAM,35_44,bundle,3
U004362,2024-03-26,462,passive,family,mobile,EU,35_44,standalone,2
U004363,2023-02-10,872,casual,individual,desktop,LATAM,35_44,standalone,3
U004364,2024-01-15,533,passive,student,tv,EU,18_24,bundle,1
U004365,2023-06-02,760,casual,premium,mobile,EU,25_34,standalone,3
U004366,2025-01-08,174,passive,individual,tv,LATAM,35_44,standalone,3
U004367,2025-01-29,153,at_risk,premium,mobile,LATAM,25_34,bundle,4
U004368,2023-03-17,837,passive,premium,tv,LATAM,35_44,standalone,2
U004369,2024-02-29,488,passive,family,mobile,US,18_24,standalone,1
U004370,2024-02-01,516,at_risk,family,tv,LATAM,25_34,standalone,2
U004371,2025-01-04,178,power,premium,mobile,LATAM,25_34,bundle,3
U004372,2024-11-16,227,passive,family,tv,LATAM,35_44,standalone,3
U004373,2023-06-20,742,at_risk,family,tv,US,55_plus,bundle,2
U004374,2024-09-10,294,passive,individual,mobile,LATAM,35_44,standalone,1
U004375,2024-01-10,538,casual,individual,mobile,LATAM,45_54,standalone,3
U004376,2024-08-30,305,at_risk,individual,tv,LATAM,35_44,standalone,3
U004377,2024-10-15,259,power,premium,tv,EU,55_plus,standalone,4
U004378,2025-01-08,174,casual,family,desktop,US,45_54,standalone,2
U004379,2023-03-15,839,power,family,mobile,LATAM,25_34,standalone,5
U004380,2023-03-06,848,casual,student,tv,EU,25_34,bundle,3
U004381,2025-02-21,130,casual,premium,desktop,LATAM,55_plus,bundle,2
U004382,2024-07-29,337,casual,individual,tv,US,35_44,bundle,3
U004383,2024-01-27,521,at_risk,family,mobile,LATAM,25_34,bundle,1
U004384,2024-07-03,363,casual,student,mobile,LATAM,35_44,standalone,3
U004385,2023-09-12,658,casual,premium,tablet,EU,25_34,standalone,5
U004386,2024-10-18,256,at_risk,family,mobile,LATAM,45_54,standalone,3
U004387,2025-04-11,81,at_risk,individual,mobile,US,35_44,standalone,2
U004388,2024-08-12,323,casual,individual,tv,LATAM,45_54,bundle,3
U004389,2023-12-29,550,power,individual,mobile,LATAM,35_44,standalone,4
U004390,2024-12-26,187,passive,individual,tv,US,25_34,bundle,3
U004391,2023-06-22,740,at_risk,student,desktop,LATAM,55_plus,standalone,2
U004392,2025-05-22,40,passive,individual,desktop,LATAM,25_34,standalone,1
U004393,2025-04-04,88,casual,individual,tv,LATAM,45_54,bundle,3
U004394,2024-03-15,473,passive,individual,desktop,LATAM,25_34,standalone,2
U004395,2024-03-12,476,passive,family,tablet,APAC,25_34,bundle,2
U004396,2024-09-18,286,passive,individual,desktop,US,35_44,standalone,1
U004397,2024-10-19,255,at_risk,student,tablet,EU,35_44,standalone,3
U004398,2025-04-02,90,passive,premium,desktop,APAC,55_plus,standalone,4
U004399,2023-11-02,607,passive,individual,mobile,LATAM,45_54,standalone,3
U004400,2024-07-06,360,passive,family,mobile,EU,25_34,bundle,2
U004401,2025-02-18,133,passive,premium,mobile,APAC,45_54,standalone,3
U004402,2024-06-18,378,casual,family,tv,LATAM,55_plus,standalone,4
U004403,2023-03-08,846,casual,individual,desktop,US,55_plus,standalone,4
U004404,2024-10-17,257,passive,individual,desktop,LATAM,55_plus,standalone,2
U004405,2023-04-14,809,passive,family,tablet,LATAM,35_44,bundle,2
U004406,2024-10-19,255,casual,family,tablet,LATAM,45_54,standalone,3
U004407,2024-12-22,191,power,student,tv,LATAM,35_44,bundle,5
U004408,2024-10-17,257,passive,family,mobile,LATAM,25_34,standalone,3
U004409,2024-08-24,311,passive,premium,tv,US,45_54,bundle,3
U004410,2025-02-16,135,casual,family,mobile,LATAM,25_34,standalone,3
U004411,2024-01-07,541,casual,student,tablet,LATAM,25_34,bundle,4
U004412,2024-08-15,320,casual,individual,tv,LATAM,25_34,standalone,3
U004413,2023-09-15,655,at_risk,individual,mobile,APAC,18_24,bundle,4
U004414,2024-03-31,457,at_risk,individual,tv,EU,45_54,standalone,1
U004415,2024-05-12,415,passive,family,tv,LATAM,25_34,standalone,2
U004416,2024-04-17,440,casual,individual,tablet,EU,35_44,standalone,4
U004417,2025-01-16,166,passive,individual,tablet,EU,35_44,bundle,3
U004418,2023-09-20,650,casual,individual,mobile,EU,35_44,standalone,5
U004419,2025-03-03,120,at_risk,premium,tablet,EU,18_24,standalone,1
U004420,2023-09-12,658,power,premium,mobile,LATAM,35_44,bundle,3
U004421,2023-01-13,900,power,family,mobile,LATAM,25_34,standalone,4
U004422,2023-08-06,695,passive,premium,tv,EU,55_plus,standalone,1
U004423,2024-05-01,426,casual,premium,tablet,EU,18_24,standalone,4
U004424,2024-09-01,303,passive,individual,desktop,LATAM,55_plus,standalone,2
U004425,2023-05-04,789,passive,student,mobile,US,18_24,bundle,3
U004426,2024-10-20,254,power,family,tv,US,18_24,bundle,4
U004427,2024-04-07,450,casual,family,tablet,LATAM,55_plus,standalone,3
U004428,2023-07-31,701,passive,individual,desktop,US,35_44,standalone,1
U004429,2023-03-21,833,at_risk,premium,mobile,LATAM,25_34,bundle,1
U004430,2023-03-22,832,casual,individual,mobile,LATAM,35_44,bundle,2
U004431,2025-03-17,106,casual,premium,tv,LATAM,18_24,standalone,1
U004432,2023-04-11,812,passive,individual,desktop,LATAM,18_24,bundle,3
U004433,2025-02-22,129,casual,student,mobile,US,18_24,bundle,3
U004434,2024-01-09,539,passive,premium,tv,LATAM,25_34,standalone,3
U004435,2023-03-15,839,passive,family,desktop,LATAM,18_24,bundle,2
U004436,2023-11-09,600,casual,family,mobile,LATAM,25_34,bundle,4
U004437,2023-02-27,855,passive,family,tv,US,45_54,bundle,3
U004438,2024-08-06,329,casual,individual,desktop,LATAM,25_34,standalone,3
U004439,2024-08-31,304,power,individual,mobile,LATAM,25_34,standalone,4
U004440,2024-08-21,314,passive,student,mobile,EU,18_24,standalone,2
U004441,2024-07-27,339,at_risk,student,mobile,US,55_plus,standalone,3
U004442,2023-10-16,624,passive,individual,tv,US,18_24,standalone,2
U004443,2024-05-03,424,casual,individual,mobile,US,25_34,standalone,3
U004444,2023-08-29,672,passive,student,mobile,LATAM,55_plus,standalone,1
U004445,2024-06-04,392,casual,individual,mobile,LATAM,25_34,bundle,2
U004446,2024-09-06,298,casual,individual,tv,LATAM,25_34,standalone,2
U004447,2024-12-18,195,casual,individual,tablet,EU,35_44,bundle,3
U004448,2024-02-08,509,casual,premium,tv,US,18_24,standalone,2
U004449,2023-04-11,812,casual,premium,tablet,EU,25_34,standalone,3
U004450,2023-05-15,778,at_risk,family,desktop,APAC,35_44,bundle,2
U004451,2024-10-24,250,casual,student,tablet,LATAM,55_plus,standalone,3
U004452,2024-04-11,446,at_risk,family,tv,APAC,55_plus,standalone,3
U004453,2023-09-26,644,passive,student,mobile,US,35_44,standalone,2
U004454,2023-12-16,563,casual,individual,mobile,US,25_34,bundle,3
U004455,2025-04-04,88,power,premium,mobile,US,35_44,bundle,4
U004456,2024-01-04,544,casual,individual,tv,LATAM,55_plus,standalone,4
U004457,2025-04-29,63,power,premium,desktop,LATAM,35_44,standalone,4
U004458,2025-02-20,131,passive,family,mobile,LATAM,18_24,bundle,1
U004459,2023-11-10,599,at_risk,individual,mobile,LATAM,55_plus,bundle,1
U004460,2025-03-04,119,at_risk,student,tablet,LATAM,55_plus,standalone,2
U004461,2024-08-10,325,power,family,desktop,LATAM,25_34,bundle,3
U004462,2024-01-06,542,casual,individual,tablet,LATAM,35_44,standalone,1
U004463,2023-11-09,600,power,student,mobile,APAC,45_54,bundle,4
U004464,2024-05-09,418,at_risk,student,tv,LATAM,25_34,standalone,3
U004465,2025-03-12,111,casual,premium,mobile,APAC,55_plus,standalone,4
U004466,2023-07-06,726,casual,individual,tv,US,18_24,standalone,3
U004467,2023-02-25,857,passive,premium,tv,LATAM,25_34,bundle,2
U004468,2023-04-19,804,passive,family,tablet,LATAM,55_plus,bundle,2
U004469,2023-08-20,681,casual,individual,mobile,LATAM,55_plus,standalone,3
U004470,2024-06-16,380,passive,individual,desktop,LATAM,18_24,standalone,1
U004471,2023-04-30,793,power,family,mobile,LATAM,45_54,standalone,5
U004472,2024-04-02,455,power,individual,mobile,EU,35_44,standalone,3
U004473,2025-02-03,148,power,student,tablet,LATAM,45_54,bundle,4
U004474,2023-05-23,770,casual,individual,tv,US,25_34,bundle,2
U004475,2024-08-27,308,at_risk,premium,tv,US,55_plus,standalone,2
U004476,2023-03-07,847,casual,family,mobile,US,35_44,standalone,3
U004477,2024-07-16,350,passive,individual,mobile,APAC,45_54,standalone,2
U004478,2023-05-06,787,casual,individual,mobile,LATAM,25_34,standalone,2
U004479,2024-02-20,497,passive,individual,tablet,LATAM,25_34,bundle,2
U004480,2024-04-20,437,at_risk,family,mobile,APAC,25_34,bundle,3
U004481,2024-09-16,288,casual,student,desktop,APAC,18_24,bundle,1
U004482,2023-06-05,757,at_risk,premium,tablet,EU,55_plus,bundle,4
U004483,2025-04-10,82,passive,premium,tablet,EU,35_44,bundle,2
U004484,2024-04-19,438,passive,individual,tablet,LATAM,35_44,bundle,3
U004485,2024-07-15,351,casual,premium,tv,US,25_34,bundle,2
U004486,2024-02-14,503,passive,family,tv,LATAM,35_44,standalone,2
U004487,2024-10-23,251,casual,family,desktop,US,25_34,standalone,2
U004488,2023-11-01,608,at_risk,student,mobile,EU,45_54,standalone,2
U004489,2024-06-30,366,at_risk,premium,mobile,LATAM,18_24,standalone,1
U004490,2024-12-20,193,casual,individual,tv,US,25_34,bundle,2
U004491,2024-12-12,201,at_risk,family,mobile,EU,25_34,bundle,4
U004492,2023-10-04,636,at_risk,individual,tv,LATAM,18_24,standalone,3
U004493,2024-10-16,258,passive,individual,desktop,US,35_44,standalone,2
U004494,2024-09-07,297,power,premium,tv,EU,35_44,standalone,4
U004495,2023-12-03,576,power,individual,mobile,LATAM,25_34,standalone,5
U004496,2024-08-18,317,power,student,mobile,LATAM,45_54,bundle,4
U004497,2024-06-28,368,power,family,mobile,LATAM,55_plus,standalone,5
U004498,2024-11-01,242,at_risk,individual,mobile,LATAM,35_44,standalone,1
U004499,2024-08-05,330,casual,premium,tv,LATAM,35_44,standalone,3
U004500,2023-10-07,633,passive,premium,tablet,US,25_34,bundle,2
U004501,2024-02-22,495,passive,student,tv,LATAM,35_44,bundle,2
U004502,2023-01-15,898,passive,individual,tv,US,25_34,standalone,3
U004503,2023-07-30,702,casual,premium,mobile,LATAM,25_34,standalone,3
U004504,2025-05-18,44,passive,premium,mobile,EU,18_24,bundle,2
U004505,2024-07-07,359,passive,individual,tv,LATAM,25_34,bundle,1
U004506,2024-09-22,282,passive,family,mobile,US,25_34,bundle,2
U004507,2024-01-07,541,power,family,mobile,LATAM,25_34,bundle,2
U004508,2024-10-13,261,passive,individual,tv,EU,45_54,bundle,2
U004509,2023-02-11,871,power,family,mobile,US,25_34,bundle,3
U004510,2024-09-14,290,passive,individual,mobile,APAC,25_34,bundle,3
U004511,2024-03-04,484,casual,individual,tv,LATAM,25_34,bundle,3
U004512,2025-02-14,137,casual,individual,mobile,EU,25_34,bundle,4
U004513,2023-04-01,822,at_risk,premium,tv,LATAM,25_34,bundle,1
U004514,2023-03-30,824,power,individual,mobile,LATAM,35_44,bundle,5
U004515,2023-07-11,721,at_risk,individual,tablet,US,18_24,standalone,2
U004516,2024-07-30,336,at_risk,student,tv,LATAM,25_34,bundle,2
U004517,2025-04-11,81,casual,student,mobile,EU,35_44,standalone,3
U004518,2023-09-21,649,casual,premium,mobile,LATAM,25_34,standalone,2
U004519,2024-05-24,403,power,individual,desktop,EU,55_plus,standalone,3
U004520,2023-01-21,892,at_risk,student,tv,LATAM,18_24,standalone,3
U004521,2023-10-02,638,passive,premium,tablet,US,25_34,standalone,3
U004522,2024-02-18,499,power,student,desktop,US,25_34,bundle,3
U004523,2023-01-24,889,casual,individual,mobile,US,55_plus,standalone,4
U004524,2023-07-05,727,power,family,tv,US,18_24,bundle,4
U004525,2024-04-28,429,passive,family,tv,US,35_44,standalone,1
U004526,2025-05-16,46,casual,student,tablet,US,25_34,standalone,2
U004527,2025-03-13,110,power,family,mobile,EU,55_plus,standalone,3
U004528,2024-05-11,416,at_risk,family,desktop,LATAM,35_44,standalone,2
U004529,2024-01-29,519,casual,family,tv,LATAM,25_34,bundle,2
U004530,2025-05-06,56,casual,individual,tablet,US,35_44,standalone,3
U004531,2025-02-11,140,passive,family,mobile,US,35_44,standalone,3
U004532,2023-09-27,643,at_risk,individual,tv,APAC,18_24,bundle,3
U004533,2023-08-17,684,casual,family,mobile,APAC,25_34,standalone,4
U004534,2025-05-07,55,at_risk,premium,desktop,EU,25_34,standalone,1
U004535,2024-03-16,472,casual,premium,mobile,US,25_34,standalone,1
U004536,2025-03-23,100,at_risk,family,tv,EU,35_44,bundle,3
U004537,2023-09-10,660,casual,individual,mobile,LATAM,55_plus,standalone,2
U004538,2023-06-06,756,passive,student,mobile,LATAM,35_44,bundle,2
U004539,2023-05-06,787,power,individual,mobile,EU,18_24,bundle,4
U004540,2023-12-28,551,at_risk,student,tablet,EU,35_44,standalone,3
U004541,2023-12-02,577,at_risk,family,mobile,LATAM,25_34,bundle,3
U004542,2023-03-17,837,casual,family,tablet,EU,35_44,bundle,2
U004543,2023-12-16,563,casual,individual,tablet,EU,35_44,standalone,2
U004544,2024-05-09,418,passive,student,desktop,LATAM,35_44,standalone,1
U004545,2023-08-14,687,casual,premium,tv,LATAM,55_plus,bundle,4
U004546,2024-01-04,544,passive,individual,tv,EU,18_24,bundle,3
U004547,2023-05-30,763,passive,individual,tv,LATAM,45_54,standalone,2
U004548,2024-03-01,487,casual,individual,mobile,LATAM,45_54,bundle,2
U004549,2023-05-07,786,power,student,tv,US,25_34,standalone,5
U004550,2025-04-23,69,at_risk,family,tablet,EU,45_54,standalone,2
U004551,2025-05-01,61,power,student,mobile,EU,18_24,standalone,3
U004552,2025-03-07,116,passive,individual,mobile,US,35_44,bundle,2
U004553,2024-02-03,514,power,student,tv,EU,25_34,standalone,4
U004554,2023-09-23,647,power,individual,tablet,US,25_34,bundle,3
U004555,2024-11-25,218,power,individual,mobile,US,35_44,bundle,3
U004556,2025-01-17,165,casual,student,tablet,LATAM,25_34,standalone,3
U004557,2023-05-14,779,passive,premium,mobile,LATAM,18_24,standalone,2
U004558,2023-08-18,683,casual,family,tv,LATAM,35_44,bundle,1
U004559,2023-11-15,594,passive,student,desktop,LATAM,35_44,standalone,2
U004560,2024-04-02,455,passive,student,mobile,LATAM,18_24,standalone,1
U004561,2024-05-31,396,power,family,tv,LATAM,45_54,bundle,4
U004562,2025-05-15,47,power,student,desktop,LATAM,55_plus,bundle,2
U004563,2024-12-20,193,passive,individual,mobile,US,25_34,standalone,1
U004564,2023-04-12,811,passive,student,mobile,LATAM,55_plus,bundle,1
U004565,2024-08-10,325,passive,individual,desktop,LATAM,55_plus,bundle,2
U004566,2023-09-27,643,casual,premium,tv,EU,25_34,standalone,1
U004567,2023-09-28,642,at_risk,student,desktop,EU,55_plus,standalone,1
U004568,2024-09-05,299,power,premium,tablet,US,45_54,bundle,4
U004569,2024-12-06,207,passive,premium,tv,LATAM,45_54,standalone,2
U004570,2023-10-08,632,power,premium,tv,US,18_24,standalone,4
U004571,2025-03-12,111,passive,family,tv,US,45_54,standalone,3
U004572,2024-03-28,460,casual,premium,mobile,LATAM,25_34,bundle,4
U004573,2023-04-20,803,passive,individual,mobile,LATAM,35_44,standalone,3
U004574,2023-09-21,649,power,premium,tablet,LATAM,25_34,standalone,5
U004575,2023-08-06,695,passive,student,desktop,LATAM,45_54,bundle,2
U004576,2025-03-21,102,power,family,desktop,LATAM,45_54,bundle,4
U004577,2024-12-09,204,passive,family,desktop,LATAM,35_44,standalone,3
U004578,2024-10-05,269,power,student,mobile,LATAM,25_34,bundle,2
U004579,2024-09-20,284,power,individual,tv,US,18_24,standalone,4
U004580,2024-12-14,199,passive,individual,mobile,US,25_34,standalone,1
U004581,2023-02-06,876,power,individual,tv,APAC,55_plus,standalone,3
U004582,2025-01-09,173,casual,student,desktop,LATAM,35_44,bundle,1
U004583,2023-09-24,646,at_risk,individual,tablet,EU,45_54,standalone,3
U004584,2024-01-07,541,at_risk,individual,tablet,LATAM,45_54,bundle,3
U004585,2023-12-18,561,at_risk,individual,mobile,EU,35_44,standalone,3
U004586,2024-11-27,216,casual,student,tv,US,25_34,bundle,2
U004587,2024-09-07,297,casual,individual,mobile,US,25_34,standalone,2
U004588,2023-12-21,558,passive,individual,tv,US,18_24,bundle,3
U004589,2024-09-14,290,power,individual,mobile,US,45_54,bundle,3
U004590,2023-10-06,634,passive,student,tablet,EU,45_54,bundle,1
U004591,2025-04-28,64,power,premium,tv,LATAM,25_34,bundle,5
U004592,2025-03-30,93,at_risk,individual,tv,LATAM,35_44,standalone,3
U004593,2023-09-06,664,passive,individual,tablet,EU,35_44,bundle,3
U004594,2023-12-12,567,casual,individual,mobile,US,35_44,bundle,3
U004595,2025-04-25,67,casual,premium,tv,LATAM,35_44,standalone,2
U004596,2023-04-10,813,power,individual,tablet,APAC,18_24,standalone,5
U004597,2025-05-28,34,casual,individual,desktop,APAC,35_44,standalone,4
U004598,2023-02-20,862,passive,individual,mobile,US,45_54,bundle,2
