user_id,sessions_last_30d,active_days_last_30d,watch_time_last_30d,avg_session_duration_min,completion_rate,skip_rate,content_diversity_score,feature_usage_score,search_activity_last_30d,watchlist_additions_last_30d,days_since_last_session
U005339,9,8,356.05,31.78,0.7448,0.2761,0.3728,0.3493,6,7,17
U005340,5,1,27.68,5.0,0.7067,0.2769,0.1554,0.4145,5,0,4
U005341,3,4,47.86,17.16,0.5208,0.4995,0.05,0.2027,3,1,2
U005342,15,7,786.02,49.62,0.8272,0.2521,0.7562,0.6907,12,6,3
U005343,6,5,57.49,13.81,0.5538,0.4637,0.2724,0.5758,2,0,2
U005344,7,6,240.03,37.75,0.9159,0.1082,0.5249,0.2178,12,6,7
U005345,6,5,60.38,15.12,0.302,0.8378,0.3412,0.0,3,3,12
U005346,20,15,1053.36,49.0,0.706,0.2294,0.8034,0.6529,3,3,2
U005347,13,9,506.57,39.79,0.7412,0.3767,0.3451,0.3381,3,2,45
U005348,11,8,436.54,30.37,0.6785,0.4925,0.5944,0.3891,4,8,18
U005349,4,1,113.04,26.01,0.6214,0.5295,0.2688,0.3518,1,0,3
U005350,15,16,869.92,51.55,0.7608,0.3317,0.659,0.38,4,4,12
U005351,8,7,387.61,54.68,0.6099,0.4575,0.7269,0.4953,12,3,3
U005352,2,1,77.65,33.1,0.4821,0.6303,0.3591,0.3015,2,1,20
U005353,10,6,121.82,11.73,0.5673,0.4721,0.3715,0.345,2,3,13
U005354,20,16,1030.54,43.28,0.7577,0.2906,0.5696,0.4735,5,7,19
U005355,11,8,463.05,59.93,0.3731,0.6671,0.6785,0.1313,2,4,10
U005356,9,2,506.48,56.38,0.6929,0.3377,0.6605,0.5893,10,2,5
U005357,9,6,109.48,13.38,0.5682,0.5564,0.253,0.2642,2,1,3
U005358,11,4,228.07,22.59,0.6055,0.4679,0.2902,0.5077,2,4,18
U005359,12,5,143.66,13.69,0.5447,0.5055,0.3119,0.0439,3,1,10
U005360,10,3,154.3,15.29,0.4907,0.6077,0.3789,0.1906,1,2,56
U005361,24,15,860.0,34.28,0.5189,0.4989,0.401,0.3662,4,9,3
U005362,21,13,1140.1,51.93,0.9387,0.1904,0.6995,0.8702,9,8,4
U005363,8,5,691.69,62.07,0.6395,0.3754,0.243,0.3634,6,2,0
U005364,17,9,1288.11,63.04,0.8284,0.2629,0.643,0.5696,8,5,1
U005365,8,8,283.84,36.72,0.6798,0.3663,0.5336,0.5358,4,6,10
U005366,5,2,329.71,49.63,0.668,0.4335,0.4101,0.2597,3,3,22
U005367,15,5,576.05,52.41,0.839,0.3246,0.7641,0.4673,9,3,0
U005368,15,5,759.5,50.93,0.7285,0.4255,0.5976,0.7761,8,4,10
U005369,1,2,23.73,22.6,0.5674,0.5003,0.3596,0.1664,2,0,0
U005370,16,10,588.1,43.47,0.6872,0.4827,0.4708,0.5271,10,3,5
U005371,21,11,1507.98,60.85,0.99,0.1501,0.7659,0.6982,10,7,0
U005372,19,11,1067.48,53.91,0.8127,0.2135,0.6361,0.7611,19,20,1
U005373,7,2,365.96,47.04,0.8586,0.1816,0.409,0.5748,5,4,8
U005374,7,6,184.74,34.96,0.6301,0.4817,0.3977,0.3135,2,2,15
U005375,13,7,161.01,17.67,0.6845,0.3673,0.3151,0.2239,6,3,2
U005376,12,4,591.79,53.5,0.91,0.1044,0.5632,0.3431,2,0,44
U005377,4,3,206.27,46.44,0.718,0.3044,0.6156,0.4986,6,0,10
U005378,19,11,351.61,19.84,0.6362,0.5124,0.5349,0.5954,7,1,5
U005379,19,5,967.3,47.42,0.8696,0.2839,0.7039,0.9254,9,6,0
U005380,10,9,277.45,22.71,0.6317,0.3811,0.1057,0.5018,3,1,16
U005381,8,5,336.52,36.0,0.65,0.3614,0.1078,0.1679,4,7,1
U005382,12,9,1061.38,70.61,0.9257,0.0747,0.6823,0.7336,12,10,0
U005383,7,6,286.68,40.12,0.7174,0.3687,0.1117,0.4377,2,0,0
U005384,3,1,94.17,31.64,0.5506,0.6447,0.2957,0.2874,2,0,6
U005385,28,18,899.27,39.12,0.7,0.2884,0.4591,0.5955,5,7,10
U005386,6,7,124.59,23.99,0.8319,0.3601,0.2093,0.2083,1,2,3
U005387,7,5,330.53,46.04,0.4988,0.5778,0.2398,0.2405,4,1,8
U005388,32,26,1733.35,68.99,0.8669,0.2129,0.6692,0.759,5,6,1
U005389,25,12,1248.78,41.11,0.8173,0.2401,0.8381,0.9634,12,1,7
U005390,8,4,256.94,28.86,0.5894,0.3454,0.3004,0.3821,3,3,24
U005391,1,1,48.73,41.2,0.56,0.5269,0.2481,0.0,2,2,10
U005392,8,4,413.65,51.4,0.3961,0.7525,0.4464,0.264,2,5,32
U005393,3,3,104.7,27.81,0.5657,0.4449,0.2368,0.2355,2,2,8
U005394,14,11,172.12,14.84,0.6427,0.4095,0.5475,0.3645,3,1,5
U005395,12,6,382.54,25.95,0.7324,0.3506,0.6907,0.8794,10,4,2
U005396,21,9,748.27,47.55,0.866,0.1592,0.7009,0.7015,7,10,4
U005397,9,7,290.66,30.02,0.7533,0.2636,0.5623,0.51,8,4,6
U005398,9,5,89.19,9.29,0.4308,0.6882,0.4805,0.1034,3,0,24
U005399,7,8,244.85,42.66,0.3867,0.5863,0.3175,0.0,2,0,7
U005400,4,3,84.17,26.27,0.6957,0.3215,0.1533,0.0442,2,1,16
U005401,35,30,1589.11,55.53,0.76,0.3323,0.8988,0.8491,9,7,9
U005402,14,10,639.6,42.7,0.663,0.3906,0.6375,0.3564,4,8,5
U005403,11,12,326.59,29.12,0.4698,0.6471,0.194,0.1947,2,3,2
U005404,8,6,443.42,44.98,0.7472,0.2,0.5723,0.4055,4,3,22
U005405,10,9,493.58,41.84,0.7332,0.3109,0.3355,0.6958,7,6,12
U005406,8,9,83.76,9.02,0.5987,0.4598,0.3088,0.2771,6,6,13
U005407,10,7,526.77,49.98,0.5569,0.5616,0.268,0.5279,2,2,13
U005408,8,8,297.55,52.06,0.4646,0.6163,0.3976,0.3284,2,1,2
U005409,21,11,539.39,33.02,0.8087,0.2846,0.4591,0.4046,5,2,2
U005410,14,10,797.13,50.94,0.7665,0.3071,0.5393,0.3465,1,6,6
U005411,17,11,973.98,53.5,0.7541,0.2939,0.9176,0.473,17,6,5
U005412,27,11,1776.35,51.55,0.7905,0.2606,0.8444,0.5013,11,5,2
U005413,7,6,259.88,38.12,0.7861,0.2803,0.4919,0.5404,4,4,1
U005414,11,4,581.14,55.13,0.722,0.2812,0.5419,0.4766,5,3,1
U005415,2,3,86.26,36.37,0.4743,0.7254,0.5579,0.1807,1,0,1
U005416,15,6,974.15,64.92,0.6768,0.4447,0.7191,0.5628,7,4,13
U005417,22,11,949.4,55.0,0.99,0.0408,0.5481,0.6348,16,5,6
U005418,20,16,936.46,59.03,0.815,0.1969,0.8313,0.8662,9,7,0
U005419,11,8,124.22,15.81,0.4974,0.5543,0.5169,0.4082,3,2,14
U005420,24,19,2110.65,75.7,0.9404,0.0898,0.7483,0.6207,11,8,1
U005421,16,11,674.8,46.37,0.8747,0.1516,0.7219,0.7476,21,11,4
U005422,14,8,632.94,41.45,0.8522,0.2749,0.2269,0.315,8,2,3
U005423,6,6,207.81,36.2,0.6285,0.4018,0.4267,0.6681,2,6,0
U005424,4,2,150.78,39.87,0.4899,0.6198,0.2728,0.3395,2,1,19
U005425,6,1,356.14,46.71,0.8452,0.2643,0.597,0.6035,5,1,2
U005426,26,10,1582.3,58.7,0.6741,0.4845,0.7723,0.9087,10,11,3
U005427,5,6,311.41,52.96,0.5259,0.5304,0.4915,0.3052,0,3,21
U005428,10,8,470.46,39.76,0.7329,0.3071,0.5429,0.3637,7,5,7
U005429,9,7,387.83,37.12,0.7191,0.3223,0.3172,0.5163,4,0,18
U005430,31,13,1248.52,54.24,0.99,0.0221,0.7453,0.7991,11,11,1
U005431,8,4,416.86,48.86,0.435,0.5054,0.4016,0.4789,2,1,3
U005432,9,5,511.5,51.63,0.764,0.3594,0.5482,0.5422,7,5,9
U005433,14,10,874.83,50.67,0.7335,0.3072,0.4986,0.3853,9,3,3
U005434,21,13,877.45,40.34,0.6805,0.412,0.3688,0.4725,6,2,2
U005435,10,5,233.86,22.17,0.4111,0.6616,0.2502,0.3698,4,3,11
U005436,9,6,366.79,38.59,0.5834,0.3871,0.472,0.4478,6,2,0
U005437,4,2,48.94,12.64,0.203,0.8166,0.1659,0.1795,1,2,15
U005438,7,1,224.01,36.9,0.5547,0.4975,0.1145,0.1761,1,2,1
U005439,13,6,652.0,61.58,0.6405,0.4127,0.5412,0.2695,4,3,1
U005440,10,6,583.51,61.61,0.6112,0.4994,0.6022,0.5029,4,3,5
U005441,14,7,651.07,50.01,0.6777,0.3793,0.6804,0.3798,2,3,2
U005442,11,8,428.26,34.73,0.4573,0.5673,0.4022,0.1318,1,3,14
U005443,5,5,220.28,52.26,0.5573,0.5509,0.4777,0.1694,3,1,3
U005444,12,9,669.2,42.92,0.7312,0.3215,0.5082,0.4396,3,2,7
U005445,26,20,1126.27,49.83,0.9807,0.0205,0.7058,0.5261,13,8,1
U005446,2,1,45.98,18.49,0.5445,0.4515,0.3351,0.3918,0,0,3
U005447,27,9,1481.94,72.01,0.8659,0.2812,0.7372,0.6647,11,12,5
U005448,32,12,1706.45,57.23,0.8275,0.3155,0.7926,0.3712,21,8,5
U005449,17,9,829.98,38.71,0.7257,0.2983,0.4252,0.4,7,9,24
U005450,4,2,83.37,16.84,0.9336,0.1581,0.5209,0.2368,2,1,6
U005451,7,1,208.12,26.71,0.4983,0.6237,0.1905,0.3421,2,2,41
U005452,8,5,214.81,29.76,0.7228,0.3629,0.3094,0.3061,4,4,20
U005453,22,15,1424.89,62.33,0.8068,0.2369,0.7822,0.6552,11,12,1
U005454,7,5,268.93,38.32,0.7723,0.3526,0.4183,0.5092,7,1,2
U005455,6,3,207.36,28.14,0.5724,0.5903,0.3803,0.3066,4,1,5
U005456,10,4,345.3,33.75,0.7171,0.2243,0.3936,0.3782,5,3,4
U005457,16,14,1074.7,67.33,0.8037,0.3108,0.7997,0.967,11,5,1
U005458,18,13,691.49,39.36,0.6964,0.368,0.6896,0.6908,8,3,6
U005459,15,10,561.72,38.02,0.4691,0.5751,0.2734,0.2706,2,1,16
U005460,7,5,62.1,7.25,0.5021,0.6112,0.2267,0.2021,3,0,33
U005461,7,6,306.78,38.38,0.4356,0.6856,0.4069,0.3467,3,0,2
U005462,42,30,2830.45,50.97,0.8236,0.2089,0.481,0.7255,6,10,3
U005463,3,1,74.7,28.41,0.6316,0.3332,0.3009,0.6301,4,2,8
U005464,7,4,360.93,51.61,0.5315,0.6058,0.2476,0.3062,5,4,4
U005465,5,3,106.78,19.86,0.4722,0.5838,0.05,0.3251,5,1,15
U005466,13,8,627.44,59.2,0.7958,0.3916,0.5201,0.6417,8,2,1
U005467,18,14,723.37,46.85,0.7889,0.2347,0.7085,0.7932,5,10,3
U005468,12,6,521.9,35.76,0.6416,0.3848,0.4339,0.4989,3,6,11
U005469,7,4,262.56,39.86,0.5843,0.4299,0.3724,0.5832,3,6,14
U005470,13,7,517.75,41.27,0.6695,0.4759,0.4979,0.4583,3,3,11
U005471,8,4,103.15,20.45,0.5696,0.4365,0.4088,0.1922,3,4,12
U005472,11,10,640.69,44.72,0.5363,0.3799,0.4257,0.042,4,0,2
U005473,4,1,70.53,20.05,0.3829,0.7007,0.1529,0.4238,5,0,19
U005474,9,4,394.13,56.09,0.6442,0.4653,0.424,0.6029,4,5,0
U005475,30,12,2222.29,65.9,0.8361,0.1924,0.6678,0.6344,16,7,1
U005476,6,1,200.59,49.41,0.628,0.4808,0.5745,0.6307,9,4,1
U005477,25,13,786.14,30.09,0.7006,0.2584,0.7072,0.4217,3,7,10
U005478,21,9,1105.31,47.43,0.8677,0.1836,0.7583,0.7736,13,3,1
U005479,8,4,116.87,23.1,0.4043,0.62,0.1841,0.3995,6,0,9
U005480,3,2,42.07,14.72,0.3275,0.7956,0.4272,0.3495,7,2,5
U005481,18,13,787.99,45.35,0.99,0.1095,0.759,0.841,10,3,4
U005482,6,1,102.33,17.28,0.479,0.5622,0.577,0.4111,4,4,8
U005483,6,1,193.88,31.56,0.463,0.6112,0.2422,0.2812,6,1,2
U005484,30,20,905.11,30.55,0.7553,0.2404,0.4684,0.4427,6,3,3
U005485,9,6,429.38,32.29,0.7915,0.3623,0.2983,0.3478,2,3,9
U005486,17,7,901.05,60.94,0.946,0.0644,0.5109,0.8242,13,3,8
U005487,35,28,1678.56,44.28,0.8556,0.1175,0.6733,0.6694,7,5,3
U005488,6,9,101.64,24.1,0.4561,0.7178,0.3323,0.2266,2,0,25
U005489,9,5,155.4,16.32,0.6231,0.4324,0.4851,0.2543,4,3,4
U005490,5,2,135.5,32.25,0.6626,0.3485,0.5813,0.7362,7,3,14
U005491,10,6,643.32,65.37,0.6534,0.3273,0.5305,0.5795,11,2,1
U005492,2,1,51.81,23.97,0.6167,0.4442,0.3789,0.4917,2,0,22
U005493,10,6,440.08,43.79,0.6417,0.4582,0.5471,0.7112,8,8,2
U005494,1,2,19.5,22.6,0.5874,0.4337,0.1055,0.1943,2,0,12
U005495,6,3,122.08,23.15,0.4163,0.4759,0.3244,0.3391,5,1,0
U005496,21,15,606.1,42.85,0.7357,0.4175,0.3218,0.4517,5,7,2
U005497,11,12,563.2,53.4,0.4112,0.612,0.1572,0.1927,4,2,8
U005498,14,7,502.57,42.98,0.621,0.3928,0.0993,0.273,1,0,51
U005499,2,1,57.38,21.67,0.6287,0.3532,0.3895,0.1616,2,6,1
U005500,18,10,851.06,38.39,0.7878,0.2106,0.7241,0.3521,11,6,2
U005501,15,10,990.17,50.44,0.874,0.2632,0.7834,0.631,10,4,0
U005502,15,9,1237.39,72.19,0.864,0.2334,0.6406,0.6953,5,13,2
U005503,14,11,402.91,35.61,0.4444,0.5446,0.3186,0.2925,2,3,35
U005504,10,8,421.26,48.12,0.7455,0.2256,0.4458,0.4075,7,1,6
U005505,7,2,305.79,38.66,0.5188,0.4529,0.237,0.3649,9,3,3
U005506,6,4,190.29,33.69,0.5739,0.5773,0.5253,0.4813,1,0,52
U005507,20,10,1294.07,53.04,0.7575,0.3044,0.7912,0.8575,15,10,5
U005508,20,14,590.16,48.88,0.6677,0.3256,0.9304,0.6858,12,6,5
U005509,12,7,450.85,32.44,0.6498,0.2702,0.3146,0.1413,2,0,3
U005510,14,9,637.53,50.2,0.8474,0.3326,0.6933,0.498,6,3,16
U005511,2,1,34.02,19.86,0.5371,0.5547,0.3896,0.4085,2,5,3
U005512,33,15,1605.24,51.61,0.8209,0.1597,0.8983,0.8959,20,9,1
U005513,15,6,726.81,47.79,0.7525,0.2452,0.5522,0.5927,7,5,5
U005514,7,6,113.15,16.93,0.7157,0.3069,0.05,0.2442,1,0,13
U005515,32,22,2600.93,77.14,0.7709,0.3356,0.4623,0.7213,5,7,2
U005516,25,11,1539.38,63.43,0.8662,0.1979,0.9735,0.6388,14,4,4
U005517,7,5,262.55,39.77,0.6705,0.3335,0.4447,0.2888,1,0,0
U005518,9,6,126.14,15.2,0.489,0.5877,0.2205,0.1606,8,1,7
U005519,6,1,137.56,28.18,0.3311,0.8197,0.4452,0.3383,0,3,19
U005520,7,5,154.66,23.88,0.5084,0.5992,0.3688,0.2706,2,0,4
U005521,10,4,322.16,36.13,0.5327,0.5515,0.2613,0.2033,2,2,1
U005522,21,13,1657.53,72.25,0.8553,0.1939,0.4947,0.6608,11,5,4
U005523,15,12,360.04,24.37,0.6475,0.3726,0.1461,0.6291,9,2,12
U005524,9,3,276.04,34.04,0.4905,0.6203,0.2598,0.0,3,0,7
U005525,10,4,609.33,66.84,0.6601,0.4553,0.6568,0.4743,3,3,6
U005526,4,5,80.17,19.94,0.4936,0.5728,0.2383,0.0307,5,2,31
U005527,7,6,194.33,31.24,0.635,0.3763,0.3377,0.192,7,2,4
U005528,12,7,469.99,48.02,0.6214,0.3971,0.8084,0.4808,11,10,2
U005529,10,7,638.76,56.58,0.7807,0.2584,0.5383,0.363,9,6,3
U005530,4,5,158.67,32.43,0.5788,0.4276,0.2688,0.3053,2,1,5
U005531,36,16,1452.11,47.33,0.8073,0.1912,0.7881,0.6248,13,3,0
U005532,13,7,451.01,40.23,0.7439,0.3467,0.4216,0.6398,6,1,3
U005533,7,1,321.68,40.63,0.474,0.592,0.3933,0.3184,2,1,11
U005534,14,10,950.05,63.82,0.842,0.2603,0.8102,0.6836,20,9,7
U005535,13,5,342.23,33.13,0.7337,0.3298,0.5249,0.3864,6,3,1
U005536,5,1,168.77,39.83,0.695,0.3989,0.5231,0.0892,5,5,1
U005537,7,3,122.4,18.71,0.6924,0.3991,0.4191,0.336,2,1,0
U005538,15,7,812.98,56.03,0.9226,0.0917,0.516,0.588,7,5,8
U005539,4,1,100.27,27.78,0.3507,0.7884,0.1227,0.2507,1,2,2
U005540,4,1,161.85,41.89,0.474,0.6031,0.207,0.2912,2,1,8
U005541,13,5,748.69,53.16,0.5664,0.4572,0.6375,0.2396,5,5,1
U005542,12,7,566.59,54.58,0.8127,0.2338,0.6265,0.4776,8,4,1
U005543,5,3,328.69,61.24,0.5341,0.4753,0.1834,0.1699,1,0,14
U005544,10,6,276.49,29.45,0.8137,0.3904,0.5116,0.4712,3,4,9
U005545,6,3,164.2,28.86,0.4631,0.5727,0.5714,0.0,5,4,0
U005546,2,1,48.39,22.58,0.5939,0.3983,0.6086,0.4305,1,2,1
U005547,8,5,332.91,49.71,0.6788,0.3806,0.6299,0.5425,6,9,9
U005548,9,7,342.35,35.21,0.5892,0.3952,0.1997,0.416,3,4,27
U005549,19,11,787.57,40.91,0.7777,0.3181,0.461,0.5587,7,3,7
U005550,11,10,65.95,5.0,0.465,0.6032,0.3401,0.3486,2,2,10
U005551,7,3,303.3,51.03,0.671,0.3544,0.3736,0.2404,2,3,3
U005552,3,5,72.35,23.87,0.5607,0.5452,0.4061,0.1126,1,0,28
U005553,14,11,1090.82,70.29,0.7476,0.3027,0.7439,0.8896,8,7,2
U005554,3,1,158.49,49.55,0.61,0.4649,0.2721,0.6355,2,0,33
U005555,4,3,133.77,25.79,0.4427,0.4982,0.2925,0.3374,2,1,13
U005556,12,7,411.22,40.03,0.6383,0.5035,0.5317,0.4861,9,5,5
U005557,26,8,1397.48,54.67,0.801,0.1976,0.7466,0.8058,14,7,4
U005558,5,1,163.78,30.37,0.2226,0.7961,0.2559,0.4323,1,1,75
U005559,3,2,68.61,23.65,0.5941,0.4854,0.1695,0.0448,2,1,15
U005560,16,7,428.39,33.81,0.7871,0.2369,0.5562,0.4265,4,2,26
U005561,11,6,653.56,61.46,0.6142,0.4719,0.5281,0.6909,12,1,7
U005562,4,2,117.82,32.08,0.461,0.5029,0.4253,0.2123,5,2,15
U005563,22,9,1224.08,63.57,0.692,0.21,0.4842,0.6703,4,11,1
U005564,4,2,154.7,42.2,0.5473,0.6248,0.5316,0.2447,6,4,7
U005565,13,10,424.91,31.21,0.6508,0.4765,1.0,0.7837,11,7,0
U005566,22,12,945.66,44.37,0.8306,0.318,0.5938,0.7725,11,5,2
U005567,3,2,61.9,22.27,0.4766,0.6154,0.355,0.5037,1,0,9
U005568,8,7,383.17,50.14,0.7617,0.2577,0.884,0.5414,2,4,16
U005569,2,1,65.56,28.76,0.466,0.5453,0.05,0.2753,2,2,25
U005570,8,3,232.42,26.36,0.7354,0.2881,0.4011,0.4429,1,4,15
U005571,14,7,624.54,53.03,0.6096,0.4455,0.4827,0.4545,4,3,6
U005572,6,4,251.26,38.48,0.5589,0.4794,0.373,0.1837,4,2,3
U005573,14,7,319.8,26.01,0.73,0.3114,0.7141,0.4927,5,5,14
U005574,11,3,276.25,27.71,0.4256,0.6147,0.0859,0.0547,2,1,1
U005575,7,5,187.43,41.51,0.5736,0.5898,0.3525,0.2072,1,4,4
U005576,8,3,284.17,36.96,0.5469,0.5918,0.3834,0.3922,5,1,0
U005577,16,8,543.0,40.88,0.7569,0.3091,0.8501,0.228,2,3,2
U005578,6,1,226.35,37.58,0.8427,0.1107,0.7868,0.4884,5,7,15
U005579,19,6,931.04,48.88,0.8915,0.1143,0.8595,1.0,11,2,5
U005580,6,5,220.66,30.61,0.6046,0.4398,0.5233,0.317,2,1,0
U005581,18,8,802.75,37.43,0.7671,0.3956,0.4306,0.5876,5,0,5
U005582,22,15,852.0,46.65,0.8585,0.2379,0.5886,0.6646,13,1,3
U005583,10,6,448.76,42.85,0.6432,0.4093,0.6521,0.6228,1,1,3
U005584,17,7,543.54,36.05,0.5138,0.5502,0.4902,0.6276,7,1,3
U005585,4,2,125.42,28.19,0.52,0.6186,0.3117,0.5686,5,3,6
U005586,5,2,126.12,26.2,0.5029,0.5466,0.2766,0.1794,3,5,8
U005587,8,4,71.21,7.88,0.3566,0.7402,0.4105,0.4375,3,4,29
U005588,16,7,689.72,57.92,0.99,0.063,0.7161,0.7841,12,9,0
U005589,9,3,285.12,29.67,0.4965,0.5494,0.4238,0.3263,2,2,2
U005590,10,10,521.35,56.94,0.601,0.3454,0.8418,0.8393,24,5,5
U005591,4,2,114.42,29.54,0.0697,0.95,0.3743,0.3462,1,1,11
U005592,7,1,137.89,19.15,0.7023,0.2891,0.2216,0.2314,1,1,11
U005593,16,12,580.02,38.06,0.6188,0.3906,0.3676,0.2164,6,3,2
U005594,6,3,212.21,38.23,0.4089,0.6628,0.3724,0.0326,0,1,4
U005595,18,11,514.08,37.85,0.9206,0.1421,0.5256,0.5937,2,11,7
U005596,22,13,652.14,30.49,0.8433,0.206,0.6441,0.6348,2,2,15
U005597,16,14,433.7,28.88,0.7762,0.2369,0.5919,0.226,3,4,7
U005598,26,16,992.01,54.13,0.99,0.1312,0.7163,0.7317,11,9,3
U005599,10,5,141.65,16.21,0.4789,0.6439,0.257,0.0,2,3,12
U005600,6,3,107.99,25.74,0.5222,0.4738,0.2396,0.3286,5,5,19
U005601,11,4,533.18,47.36,0.5012,0.5634,0.2487,0.0631,3,3,20
U005602,3,2,83.6,27.15,0.5406,0.5017,0.2194,0.0046,1,2,24
U005603,11,7,498.92,36.88,0.574,0.4195,0.3351,0.272,2,3,3
U005604,12,4,669.81,45.22,0.6906,0.4165,0.7149,0.7444,7,2,1
U005605,12,7,419.83,54.93,0.801,0.2982,0.7044,0.836,13,2,0
U005606,12,11,559.38,42.37,0.6822,0.4473,0.4891,0.6515,6,2,3
U005607,9,5,346.56,31.35,0.4644,0.6604,0.419,0.1583,5,0,7
U005608,5,5,84.49,19.41,0.4972,0.5959,0.2905,0.1711,1,1,12
U005609,4,1,117.48,27.23,0.4829,0.5065,0.3734,0.5415,2,2,24
U005610,7,4,454.4,63.5,0.706,0.378,0.741,0.541,4,2,0
U005611,17,13,768.85,45.7,0.7748,0.3679,0.7737,1.0,14,7,0
U005612,4,1,100.04,32.61,0.4338,0.654,0.1209,0.2201,3,2,0
U005613,27,16,1362.19,51.33,0.8054,0.3377,0.6153,0.8414,10,4,7
U005614,6,9,128.15,27.12,0.4775,0.5945,0.4893,0.0163,4,1,0
U005615,18,14,619.4,41.13,0.8388,0.2032,0.5662,0.6355,8,7,0
U005616,10,3,446.07,36.36,0.6852,0.4999,0.5629,0.7379,5,2,3
U005617,6,3,132.05,23.11,0.4778,0.5813,0.1409,0.3726,7,5,2
U005618,2,1,48.36,34.97,0.4939,0.696,0.4326,0.4681,0,0,34
U005619,3,5,100.03,39.48,0.5364,0.4677,0.3557,0.3869,5,3,5
U005620,8,2,389.01,43.53,0.7229,0.335,0.679,0.7214,6,1,23
U005621,6,8,173.45,22.14,0.7065,0.3111,0.6424,0.7424,6,1,9
U005622,1,1,45.98,39.36,0.5868,0.3879,0.2093,0.338,2,3,0
U005623,8,3,507.6,57.44,0.6652,0.389,0.4483,0.4823,3,3,7
U005624,6,1,256.33,50.7,0.7115,0.3522,0.755,0.6071,9,7,13
U005625,8,2,315.75,39.75,0.4675,0.5765,0.3723,0.47,5,1,2
U005626,8,7,394.33,47.51,0.7967,0.2509,0.4414,0.4633,4,5,3
U005627,26,13,701.79,38.29,0.7428,0.4246,0.7953,0.8145,18,7,2
U005628,4,4,125.54,33.84,0.4192,0.7055,0.3609,0.0,5,2,36
U005629,9,6,433.42,45.67,0.645,0.4039,0.4308,0.2312,3,1,6
U005630,27,18,1922.6,54.06,0.6486,0.3692,0.9616,0.8538,12,9,3
U005631,17,5,1086.74,49.36,0.689,0.3272,0.6948,0.2828,5,3,3
U005632,5,1,162.68,25.39,0.3117,0.6935,0.4523,0.3579,3,1,36
U005633,5,4,182.67,25.08,0.5538,0.5983,0.4587,0.3132,4,4,21
U005634,15,7,176.9,18.01,0.5009,0.5598,0.3798,0.3478,2,2,5
U005635,20,12,1181.05,56.63,0.7608,0.3253,0.6849,0.9418,13,12,4
U005636,3,6,128.85,36.22,0.3815,0.5851,0.1187,0.0,1,3,56
U005637,3,1,89.27,28.85,0.4103,0.6235,0.3326,0.1256,2,2,19
U005638,8,1,270.73,33.39,0.8305,0.1067,0.4732,0.5935,9,8,11
U005639,18,12,805.4,46.37,0.6145,0.3647,0.5768,0.5919,9,3,3
U005640,4,2,135.81,31.26,0.5126,0.4921,0.4438,0.3426,6,3,34
U005641,5,2,181.23,30.9,0.5217,0.4955,0.3639,0.2848,1,1,44
U005642,3,6,60.3,20.45,0.4321,0.6165,0.4758,0.3314,1,1,35
U005643,7,9,292.27,39.08,0.4044,0.5856,0.1008,0.328,3,2,34
U005644,11,6,115.46,8.66,0.4586,0.5997,0.3255,0.1477,1,1,12
U005645,13,10,708.77,55.76,0.8418,0.2251,0.5107,0.3677,6,3,20
U005646,23,12,1074.49,48.85,0.7613,0.2919,0.3541,0.4114,8,6,3
U005647,9,7,409.98,51.05,0.3917,0.6244,0.2468,0.1407,4,4,56
U005648,7,3,380.98,51.37,0.5526,0.4931,0.5423,0.2537,9,6,0
U005649,12,8,315.92,18.25,0.7762,0.2601,0.4973,0.3179,4,3,9
U005650,21,13,910.82,41.52,0.5582,0.4896,0.2341,0.3285,4,2,5
U005651,17,13,427.8,36.47,0.7347,0.1694,0.5276,0.7384,5,1,1
U005652,0,1,10.0,42.3,0.6478,0.2724,0.297,0.1509,2,1,1
U005653,35,19,2075.77,46.48,0.876,0.2802,0.7542,0.7924,7,10,3
U005654,6,5,316.12,53.54,0.6378,0.4292,0.4794,0.4548,10,4,1
U005655,11,8,343.25,39.74,0.633,0.4525,0.2503,0.0373,8,3,13
U005656,6,4,200.69,37.55,0.4995,0.4819,0.2405,0.1082,3,2,8
U005657,6,1,243.9,32.98,0.555,0.5966,0.3886,0.5022,2,1,13
U005658,18,12,1028.86,47.38,0.6955,0.3786,0.5275,0.4352,3,4,6
U005659,17,12,906.1,55.76,0.5316,0.5035,0.5668,0.5077,4,4,3
U005660,16,12,975.2,59.5,0.7316,0.4219,0.7296,0.7098,9,6,4
U005661,3,2,82.17,39.67,0.5467,0.4276,0.4031,0.2641,1,0,18
U005662,8,7,71.55,10.07,0.447,0.5985,0.6661,0.2233,3,0,27
U005663,9,8,197.61,22.28,0.7306,0.3565,0.2269,0.2562,4,2,14
U005664,15,6,397.16,37.47,0.6588,0.361,0.6443,0.7772,10,3,1
U005665,8,2,169.82,24.66,0.5424,0.4742,0.3221,0.4783,3,1,8
U005666,5,2,234.1,40.53,0.9012,0.2218,0.6305,0.6452,1,2,0
U005667,25,16,2127.71,64.44,0.8866,0.1412,0.734,0.7246,6,8,0
U005668,24,16,876.42,42.36,0.99,0.0783,0.6582,0.7219,10,9,12
U005669,26,12,1757.71,65.64,0.8647,0.2156,0.8141,0.6734,15,13,9
U005670,16,10,617.09,44.28,0.8828,0.24,0.6963,0.6443,12,8,2
U005671,12,7,443.79,42.5,0.647,0.385,0.3841,0.2614,4,1,26
